# Uncovered words (".word" gap) in code window 0x800..0x60000 — 60E0FC00
# covered=182998 words  uncovered=12586 words  coverage=93.565%
# forced-to-.word real instructions: 377

category,words,clusters
data:jump_table,45,15
data:literal_pool,272,152
data:padding,704,56
data:padding_pattern,1357,582
data:padding_single,769,769
data:pool_single,6185,6185
data:pool_unclassified,1807,664
data:run_unclassified,705,235
data:single_unref,454,454
data:string,6,3
data:table_member,63,63
data:unknown_data,211,45
label_on_data,8,8

FORCED INSTRUCTION MNEMONICS (real code, zero-cost recoverable):
  mov.l        292
  mulr         35
  movmu.l      28
  ldc.l        6
  divu         4
  ldc          3
  stc          3
  stc.l        2
  divs         2
  mov.b        1
  mov.w        1


CLUSTERS (start,end,words,category,pcrel_refs,branch_refs,labels,function):
0x123A0,0x123A0,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123A4,0x123A6,2,data:pool_unclassified,1,0,1,calculateLeadingTimingBaseFinal
0x123B4,0x123B4,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123B8,0x123B8,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123BC,0x123BC,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123C0,0x123C0,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123C4,0x123C4,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123C8,0x123C8,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x123D0,0x123D0,1,data:pool_single,1,0,1,calculateLeadingTimingBaseFinal
0x124C8,0x124C8,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124CC,0x124CC,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124D4,0x124D4,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124DC,0x124DC,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124E0,0x124E0,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124E8,0x124E8,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x124EC,0x124EC,1,data:pool_single,1,0,1,calculateTrailingTimingBaseFinal
0x12626,0x12626,1,data:padding_single,0,0,0,defaultTimingMinMax
0x1262C,0x1262C,1,data:pool_single,1,0,1,defaultTimingMinMax
0x12630,0x12630,1,data:pool_single,1,0,1,defaultTimingMinMax
0x12634,0x12634,1,data:pool_single,1,0,1,defaultTimingMinMax
0x12638,0x12638,1,data:pool_single,1,0,1,defaultTimingMinMax
0x1263C,0x1263C,1,data:pool_single,1,0,1,defaultTimingMinMax
0x12640,0x12640,1,data:pool_single,1,0,1,defaultTimingMinMax
0x12648,0x12648,1,data:pool_single,1,0,1,defaultTimingMinMax
0x1274A,0x1274A,1,data:padding_single,0,0,0,calculateTrailingOffThrottleRetard?
0x12750,0x12750,1,data:pool_single,1,0,1,calculateTrailingOffThrottleRetard?
0x12768,0x12768,1,data:pool_single,1,0,1,calculateTrailingOffThrottleRetard?
0x12770,0x12770,1,data:pool_single,1,0,1,calculateTrailingOffThrottleRetard?
0x12778,0x12778,1,data:pool_single,1,0,1,calculateTrailingOffThrottleRetard?
0x128CC,0x128CC,1,data:pool_single,1,0,1,FUN_00012840
0x128D0,0x128D0,1,data:pool_single,1,0,1,FUN_00012840
0x128D4,0x128D4,1,data:pool_single,1,0,1,FUN_00012840
0x128D8,0x128D8,1,data:pool_single,1,0,1,FUN_00012840
0x128DC,0x128DC,1,data:pool_single,1,0,1,FUN_00012840
0x128E4,0x128E8,3,data:padding_pattern,2,0,2,FUN_00012840
0x129C6,0x129C8,2,data:padding_pattern,1,0,1,calculateOffThrottleTimingDerate
0x129CC,0x129CC,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x129D0,0x129D0,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x129D8,0x129D8,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x129DC,0x129DC,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x129E4,0x129E8,3,data:padding_pattern,2,1,3,calculateOffThrottleTimingDerate
0x129EC,0x129EC,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12ADA,0x12ADC,2,data:padding_pattern,1,0,1,calculateOffThrottleTimingDerate
0x12AE0,0x12AE0,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12AF4,0x12AF4,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12AFA,0x12AFA,1,data:padding_single,0,0,0,calculateOffThrottleTimingDerate
0x12B00,0x12B00,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12B08,0x12B08,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12B1E,0x12B20,2,data:pool_unclassified,1,0,1,calculateOffThrottleTimingDerate
0x12B24,0x12B24,1,data:pool_single,1,0,1,calculateOffThrottleTimingDerate
0x12B2A,0x12B2C,2,data:pool_unclassified,1,0,1,calculateOffThrottleTimingDerate
0x12C34,0x12C34,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C38,0x12C38,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C3C,0x12C3C,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C40,0x12C40,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C44,0x12C44,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C48,0x12C48,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12C4C,0x12C4C,1,data:pool_single,1,0,1,somethingEngineLoadCalc
0x12D0A,0x12D0C,2,data:padding_pattern,1,0,1,getEngineLimitTimingDerates?
0x12D10,0x12D10,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12D14,0x12D14,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12D1C,0x12D1C,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12D20,0x12D20,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12D28,0x12D28,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12D2C,0x12D2C,1,data:pool_single,1,0,1,getEngineLimitTimingDerates?
0x12E28,0x12E28,1,data:pool_single,1,0,1,engineConditionDetectForTimingModification
0x12E34,0x12E34,1,data:pool_single,1,0,1,engineConditionDetectForTimingModification
0x12E38,0x12E38,1,data:pool_single,1,0,1,engineConditionDetectForTimingModification
0x12E3C,0x12E3C,1,data:pool_single,1,0,1,engineConditionDetectForTimingModification
0x12E40,0x12E40,1,data:pool_single,1,0,1,engineConditionDetectForTimingModification
0x12F12,0x12F14,2,data:padding_pattern,1,1,2,leadingAndTrailingSeperatorSomething
0x12F18,0x12F18,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x12F1C,0x12F1C,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x12F20,0x12F20,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x13022,0x13022,1,data:padding_single,0,0,0,leadingAndTrailingSeperatorSomething
0x1302C,0x1302C,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x13030,0x13030,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x13034,0x13034,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x13038,0x13038,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x1306C,0x1306C,1,data:pool_single,1,0,1,leadingAndTrailingSeperatorSomething
0x13166,0x13168,2,data:padding_pattern,1,0,1,roughKnockCorrection
0x1316C,0x1316C,1,data:pool_single,1,0,1,roughKnockCorrection
0x13170,0x13170,1,data:pool_single,1,0,1,roughKnockCorrection
0x13174,0x13174,1,data:pool_single,1,0,1,roughKnockCorrection
0x13178,0x13178,1,data:pool_single,1,0,1,roughKnockCorrection
0x1317C,0x1317C,1,data:pool_single,1,0,1,roughKnockCorrection
0x13180,0x13180,1,data:pool_single,1,0,1,roughKnockCorrection
0x13250,0x13250,1,data:pool_single,1,0,1,roughKnockCorrection
0x13254,0x13254,1,data:pool_single,1,0,1,roughKnockCorrection
0x13346,0x13348,2,data:padding_pattern,1,0,1,finalTrailingTimingStuff?
0x1334C,0x1334C,1,data:pool_single,1,0,1,finalTrailingTimingStuff?
0x13400,0x13400,1,data:pool_single,1,0,1,FUN_00013368
0x1340C,0x1340C,1,data:pool_single,1,0,1,FUN_00013368
0x1350C,0x1350C,1,data:pool_single,1,0,1,idleLeadingTimingCorrection?
0x13510,0x13510,1,data:pool_single,1,1,1,idleLeadingTimingCorrection?
0x13514,0x13514,1,data:pool_single,1,0,1,idleLeadingTimingCorrection?
0x1351A,0x1351A,1,data:table_member,0,0,0,idleLeadingTimingCorrection?
0x1351E,0x1351E,1,data:table_member,0,0,0,idleLeadingTimingCorrection?
0x13534,0x13534,1,data:pool_single,1,0,1,idleLeadingTimingCorrection?
0x13540,0x13540,1,data:pool_single,1,0,1,idleLeadingTimingCorrection?
0x1363C,0x1363C,1,data:pool_single,1,0,1,idleTrailingTimingCorrection?
0x13640,0x13640,1,data:pool_single,1,0,1,idleTrailingTimingCorrection?
0x13644,0x13644,1,data:pool_single,1,0,1,idleTrailingTimingCorrection?
0x1364A,0x1364A,1,data:table_member,0,1,1,idleTrailingTimingCorrection?
0x1364E,0x1364E,1,data:table_member,0,0,0,idleTrailingTimingCorrection?
0x13664,0x13664,1,data:pool_single,1,0,1,idleTrailingTimingCorrection?
0x13670,0x13670,1,data:pool_single,1,0,1,idleTrailingTimingCorrection?
0x13736,0x13736,1,data:padding_single,0,1,1,getKnockControlActive
0x13744,0x13744,1,data:pool_single,1,0,1,getKnockControlActive
0x1374A,0x1374A,1,data:single_unref,0,0,0,getKnockControlActive
0x1375C,0x1375C,1,data:pool_single,1,0,1,getKnockControlActive
0x13856,0x13858,2,data:padding_pattern,1,0,1,updateKnockMaxRAM
0x1385C,0x1385C,1,data:pool_single,1,0,1,updateKnockMaxRAM
0x13888,0x13888,1,data:pool_single,1,0,1,updateKnockMaxRAM
0x1389C,0x1389C,1,data:pool_single,1,0,1,updateKnockMaxRAM
0x13984,0x13984,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x13988,0x13988,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x1398C,0x1398C,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x13994,0x13994,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x13998,0x13998,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x1399C,0x1399C,1,data:pool_single,1,0,1,calculateKnockConditonActiveTimingDerate
0x13AB0,0x13AB0,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13ABC,0x13ABC,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13AC4,0x13AC4,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13AC8,0x13AC8,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13ACC,0x13ACC,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13AD8,0x13AD8,1,data:pool_single,1,0,1,calculateKnockConditonClearedAddTimingBack
0x13B9E,0x13B9E,1,data:padding_single,0,0,0,saturateBetweenKnockRetardMinMaxTables
0x13BAC,0x13BAC,1,data:pool_single,1,0,1,saturateBetweenKnockRetardMinMaxTables
0x13BB4,0x13BB4,1,data:pool_single,1,0,1,saturateBetweenKnockRetardMinMaxTables
0x13BC4,0x13BC4,1,data:pool_single,1,0,1,saturateBetweenKnockRetardMinMaxTables
0x13BCC,0x13BCC,1,data:pool_single,1,0,1,saturateBetweenKnockRetardMinMaxTables
0x13CA8,0x13CA8,1,data:pool_single,1,1,1,getEngineConditionsForKnockControl??
0x13CAC,0x13CAC,1,data:pool_single,1,0,1,getEngineConditionsForKnockControl??
0x13CC0,0x13CC0,1,data:pool_single,1,0,1,getEngineConditionsForKnockControl??
0x13CCC,0x13CCC,1,data:pool_single,1,1,1,getEngineConditionsForKnockControl??
0x13CD0,0x13CD0,1,data:pool_single,1,0,1,getEngineConditionsForKnockControl??
0x13DCA,0x13DCA,1,data:padding_single,0,0,0,FUN_00013da2
0x13DD0,0x13DD0,1,data:pool_single,1,0,1,FUN_00013da2
0x13DD4,0x13DD6,2,data:padding_pattern,1,0,1,FUN_00013da2
0x13DDC,0x13DDC,1,data:pool_single,1,0,1,FUN_00013da2
0x13DE8,0x13DE8,1,data:pool_single,1,0,1,FUN_00013da2
0x13DEC,0x13DEC,1,data:pool_single,1,0,1,FUN_00013da2
0x13DF0,0x13DF0,1,data:pool_single,1,0,1,FUN_00013da2
0x13DF8,0x13DF8,1,data:pool_single,1,0,1,FUN_00013da2
0x13E00,0x13E00,1,data:pool_single,1,0,1,FUN_00013da2
0x13F1A,0x13F1C,2,data:padding_pattern,1,1,1,floatArrayToByteArrayLookup1
0x13F28,0x13F2C,3,data:padding_pattern,2,0,2,floatArrayToByteArrayLookup1
0x13F30,0x13F30,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup1
0x13F34,0x13F34,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup1
0x13F44,0x13F44,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup1
0x13F48,0x13F48,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup1
0x13F52,0x13F52,1,data:table_member,0,0,0,floatArrayToByteArrayLookup1
0x13F56,0x13F56,1,data:padding_single,0,0,0,floatArrayToByteArrayLookup1
0x13F5A,0x13F5A,1,data:padding_single,0,0,0,floatArrayToByteArrayLookup1
0x13FD8,0x13FD8,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup2
0x13FE2,0x13FE2,1,label_on_data,0,1,1,floatArrayToByteArrayLookup2
0x13FE6,0x13FE6,1,data:padding_single,0,0,0,floatArrayToByteArrayLookup2
0x13FEA,0x13FEA,1,data:padding_single,0,0,0,floatArrayToByteArrayLookup2
0x13FF0,0x13FF0,1,data:pool_single,1,0,1,floatArrayToByteArrayLookup2
0x14056,0x14056,1,data:single_unref,0,0,0,calcLeadingTimingIATCompensation
0x1405E,0x14060,2,data:pool_unclassified,1,0,1,calcLeadingTimingIATCompensation
0x140C2,0x140C2,1,data:padding_single,0,0,0,calculateAllTimingLoadCompensation
0x140D8,0x140D8,1,data:pool_single,1,0,1,calculateAllTimingLoadCompensation
0x1419C,0x1419C,1,data:pool_single,1,0,1,FUN_00014140
0x141A0,0x141A0,1,data:pool_single,1,0,1,FUN_00014140
0x141A8,0x141A8,1,data:pool_single,1,0,1,FUN_00014140
0x141AC,0x141AC,1,data:pool_single,1,0,1,FUN_00014140
0x141B4,0x141B4,1,data:pool_single,1,0,1,FUN_00014140
0x141BC,0x141C0,3,data:pool_unclassified,2,0,2,FUN_00014140
0x141CC,0x141CC,1,data:pool_single,1,0,1,FUN_00014140
0x141D0,0x141D0,1,data:pool_single,1,0,1,FUN_00014140
0x141D4,0x141D4,1,data:pool_single,1,0,1,FUN_00014140
0x141DC,0x141DC,1,data:pool_single,1,0,1,FUN_00014140
0x141E0,0x141E0,1,data:pool_single,1,0,1,FUN_00014140
0x141E4,0x141E4,1,data:pool_single,1,0,1,FUN_00014140
0x141F0,0x141F0,1,data:pool_single,1,0,1,FUN_00014140
0x141F4,0x141F4,1,data:pool_single,1,0,1,FUN_00014140
0x141F8,0x141F8,1,data:pool_single,1,0,1,FUN_00014140
0x143FC,0x143FC,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14400,0x14404,3,data:pool_unclassified,2,0,2,fuelCutCondtionRelated
0x14408,0x14408,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1440C,0x1440C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14410,0x14410,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14414,0x14414,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14418,0x14418,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1441C,0x1441C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14420,0x14420,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14424,0x14424,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14428,0x14428,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1442C,0x1442C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14430,0x14430,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14434,0x14434,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14438,0x14438,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1443C,0x1443C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14440,0x14440,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14444,0x14444,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14448,0x14448,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144B8,0x144B8,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144BC,0x144BC,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144C0,0x144C0,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144C4,0x144C4,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144C8,0x144C8,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144CC,0x144CC,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144D0,0x144D0,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144D4,0x144D4,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144D8,0x144D8,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144DC,0x144DC,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144E0,0x144E0,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144E4,0x144E4,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144E8,0x144EC,3,data:pool_unclassified,2,0,2,fuelCutCondtionRelated
0x144F0,0x144F0,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x144F4,0x144F4,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14504,0x14504,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14508,0x14508,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1450C,0x1450C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14510,0x14510,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14514,0x14514,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14518,0x14518,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x1451C,0x1451C,1,data:pool_single,1,0,1,fuelCutCondtionRelated
0x14638,0x14638,1,data:pool_single,1,0,1,FUN_00014620
0x1463C,0x14640,3,data:pool_unclassified,2,0,2,FUN_00014620
0x14644,0x14644,1,data:pool_single,1,0,1,FUN_00014620
0x14648,0x14648,1,data:pool_single,1,0,1,FUN_00014620
0x1464C,0x1464C,1,data:pool_single,1,0,1,FUN_00014620
0x14650,0x14650,1,data:pool_single,1,0,1,FUN_00014620
0x14654,0x14654,1,data:pool_single,1,0,1,FUN_00014620
0x14674,0x14674,1,data:pool_single,1,0,1,FUN_00014620
0x14678,0x14678,1,data:pool_single,1,0,1,FUN_00014620
0x1467C,0x1467C,1,data:pool_single,1,0,1,FUN_00014620
0x14680,0x14686,4,data:pool_unclassified,2,0,2,FUN_00014620
0x14690,0x14694,3,data:pool_unclassified,2,0,2,FUN_00014620
0x14698,0x14698,1,data:pool_single,1,0,1,FUN_00014620
0x1469C,0x1469C,1,data:pool_single,1,0,1,FUN_00014620
0x146A0,0x146A0,1,data:pool_single,1,1,1,FUN_00014620
0x146A8,0x146A8,1,data:pool_single,1,0,1,FUN_00014620
0x146AC,0x146AC,1,data:pool_single,1,1,1,FUN_00014620
0x146B0,0x146B0,1,data:pool_single,1,0,1,FUN_00014620
0x147EA,0x147EC,2,data:padding_pattern,1,0,1,getEngineCrankingState??
0x147F0,0x147F0,1,data:pool_single,1,0,1,getEngineCrankingState??
0x147FA,0x147FC,2,data:pool_unclassified,1,0,1,getEngineCrankingState??
0x14820,0x14820,1,data:pool_single,1,0,1,FUN_00014804
0x14886,0x14888,2,data:padding_pattern,1,0,1,FUN_00014824
0x1488E,0x1488E,1,data:jump_table,0,0,0,FUN_00014824
0x14892,0x14892,1,data:jump_table,0,0,0,FUN_00014824
0x14896,0x14896,1,data:single_unref,0,0,0,FUN_00014824
0x1489A,0x1489E,3,data:pool_unclassified,1,0,1,FUN_00014824
0x1497E,0x14980,2,data:padding_pattern,1,0,1,detectIdleConditions???
0x14984,0x14984,1,data:pool_single,1,0,1,detectIdleConditions???
0x14988,0x14988,1,data:pool_single,1,0,1,detectIdleConditions???
0x1498C,0x1498C,1,data:pool_single,1,0,1,detectIdleConditions???
0x14994,0x14994,1,data:pool_single,1,0,1,detectIdleConditions???
0x14A16,0x14A18,2,data:jump_table,1,0,1,detectIdleConditions???
0x14A20,0x14A20,1,data:jump_table,1,0,1,detectIdleConditions???
0x14A24,0x14A24,1,data:pool_single,1,0,1,detectIdleConditions???
0x14A2C,0x14A2E,2,data:padding_pattern,1,0,1,detectIdleConditions???
0x14A34,0x14A34,1,data:pool_single,1,0,1,detectIdleConditions???
0x14A38,0x14A38,1,data:literal_pool,1,0,1,detectIdleConditions???
0x14B4C,0x14B4C,1,data:pool_single,1,1,1,updateIdleTimersMAYBE??
0x14B54,0x14B54,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14B5C,0x14B5C,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14B64,0x14B64,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14B68,0x14B6C,3,data:padding_pattern,2,1,3,updateIdleTimersMAYBE??
0x14B70,0x14B70,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14C4A,0x14C4C,2,data:padding_pattern,1,0,1,updateIdleTimersMAYBE??
0x14C50,0x14C50,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14C58,0x14C58,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14C5C,0x14C5C,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14C64,0x14C64,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14C6C,0x14C6C,1,data:pool_single,1,0,1,updateIdleTimersMAYBE??
0x14D60,0x14D60,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14D64,0x14D64,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14D68,0x14D68,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14D6C,0x14D6C,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14D70,0x14D70,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14D7C,0x14D7C,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14E88,0x14E88,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14E8C,0x14E8C,1,data:pool_single,1,1,1,idleTableLookupRelated?
0x14E90,0x14E90,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14E94,0x14E94,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EB0,0x14EB0,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EB8,0x14EB8,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EBC,0x14EBC,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EC0,0x14EC0,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EC4,0x14EC4,1,data:pool_single,1,0,1,idleTableLookupRelated?
0x14EC8,0x14EC8,1,data:pool_single,1,1,1,idleTableLookupRelated?
0x14FA4,0x14FA4,1,data:pool_single,1,0,1,FUN_00014ecc
0x14FA8,0x14FA8,1,data:pool_single,1,0,1,FUN_00014ecc
0x14FB0,0x14FB0,1,data:pool_single,1,0,1,FUN_00014ecc
0x14FB8,0x14FB8,1,data:pool_single,1,0,1,FUN_00014ecc
0x14FBC,0x14FBC,1,data:pool_single,1,1,1,FUN_00014ecc
0x14FC4,0x14FC4,1,data:pool_single,1,0,1,FUN_00014ecc
0x14FC8,0x14FC8,1,data:pool_single,1,0,1,FUN_00014ecc
0x1509E,0x1509E,1,data:padding_single,0,0,0,idleController?
0x150A8,0x150A8,1,data:pool_single,1,0,1,idleController?
0x150AC,0x150AC,1,data:pool_single,1,0,1,idleController?
0x150B8,0x150B8,1,data:pool_single,1,0,1,idleController?
0x150BC,0x150BC,1,data:pool_single,1,0,1,idleController?
0x150C0,0x150C0,1,data:pool_single,1,0,1,idleController?
0x1516E,0x1516E,1,data:padding_single,0,0,0,idleController?
0x15174,0x15174,1,data:pool_single,1,0,1,idleController?
0x15180,0x15180,1,data:pool_single,1,0,1,idleController?
0x15188,0x15188,1,data:pool_single,1,0,1,idleController?
0x1518C,0x1518C,1,data:pool_single,1,0,1,idleController?
0x15190,0x15190,1,data:pool_single,1,0,1,idleController?
0x15194,0x15194,1,data:pool_single,1,0,1,idleController?
0x1527A,0x15284,6,data:pool_unclassified,3,0,3,idleController?
0x15288,0x15288,1,data:pool_single,1,0,1,idleController?
0x1528C,0x1528C,1,data:pool_single,1,0,1,idleController?
0x15290,0x15290,1,data:pool_single,1,0,1,idleController?
0x15294,0x15294,1,data:pool_single,1,0,1,idleController?
0x15348,0x15348,1,data:pool_single,1,0,1,idleController?
0x15354,0x15354,1,data:pool_single,1,0,1,idleController?
0x15358,0x15358,1,data:pool_single,1,0,1,idleController?
0x1535C,0x1535C,1,data:pool_single,1,0,1,idleController?
0x15452,0x15454,2,data:padding_pattern,1,0,1,idleController?
0x1555E,0x1555E,1,data:padding_single,0,0,0,idleController?
0x15588,0x15588,1,data:pool_single,1,0,1,idleController?
0x1558C,0x1558C,1,data:pool_single,1,0,1,idleController?
0x15590,0x15590,1,data:pool_single,1,0,1,idleController?
0x15598,0x1559C,3,data:padding_pattern,2,0,2,idleController?
0x15696,0x15696,1,data:padding_single,0,1,1,FUN_00015614
0x1569C,0x1569C,1,data:pool_single,1,0,1,FUN_00015614
0x156A0,0x156A0,1,data:pool_single,1,0,1,FUN_00015614
0x156A4,0x156A4,1,data:pool_single,1,0,1,FUN_00015614
0x156B0,0x156B0,1,data:pool_single,1,0,1,FUN_00015614
0x156B8,0x156BC,3,data:pool_unclassified,2,0,2,FUN_00015614
0x156C0,0x156C0,1,data:pool_single,1,0,1,FUN_00015614
0x156D4,0x156D4,1,data:pool_single,1,0,1,FUN_00015614
0x156D8,0x156D8,1,data:pool_single,1,0,1,FUN_00015614
0x157D2,0x157D2,1,data:padding_single,0,0,0,FUN_00015726
0x157D8,0x157D8,1,data:pool_single,1,0,1,FUN_00015726
0x157E8,0x157E8,1,data:pool_single,1,0,1,FUN_00015726
0x157EC,0x157EC,1,data:pool_single,1,0,1,FUN_00015726
0x157F0,0x157F2,2,data:pool_unclassified,1,0,1,FUN_00015726
0x157FC,0x157FC,1,data:pool_single,1,0,1,FUN_00015726
0x15804,0x15804,1,data:pool_single,1,0,1,FUN_00015726
0x15836,0x15838,2,data:padding_pattern,1,0,1,FUN_00015726
0x15840,0x15840,1,data:pool_single,1,0,1,FUN_00015726
0x1588A,0x1588A,1,data:padding_single,0,0,0,FUN_00015844
0x15890,0x15890,1,data:pool_single,1,0,1,FUN_00015844
0x159C0,0x159C0,1,data:pool_single,1,0,1,FUN_0001589e
0x159CC,0x159CC,1,data:pool_single,1,0,1,FUN_0001589e
0x159D0,0x159D0,1,data:pool_single,1,0,1,FUN_0001589e
0x15AB4,0x15AB4,1,data:pool_single,1,0,1,FUN_0001589e
0x15AB8,0x15AB8,1,data:pool_single,1,0,1,FUN_0001589e
0x15ABC,0x15ABC,1,data:pool_single,1,0,1,FUN_0001589e
