start,end,words,category,pcrel_refs,branch_refs,labels,function,sample_values
0xB004,0xB004,1,data:pool_single,1,0,1,,FFFF
0xB008,0xB008,1,data:pool_single,1,0,1,,0000
0xB00C,0xB00C,1,data:pool_single,1,0,1,,FFFF
0xB010,0xB010,1,data:pool_single,1,0,1,,FFFF
0xB016,0xB018,2,data:padding_pattern,1,0,1,,0000 FFFF
0xB020,0xB020,1,data:pool_single,1,0,1,,FFFF
0xB024,0xB024,1,data:pool_single,1,0,1,,FFFF
0xB028,0xB028,1,data:pool_single,1,0,1,,FFFF
0xB02C,0xB02C,1,data:pool_single,1,0,1,,FFFF
0xB030,0xB030,1,data:pool_single,1,0,1,,FFFF
0xB03C,0xB03C,1,data:pool_single,1,0,1,,FFFF
0xB040,0xB040,1,data:pool_single,1,0,1,,FFFF
0xB048,0xB048,1,data:pool_single,1,0,1,,0000
0xB04C,0xB04C,1,data:pool_single,1,0,1,,FFFF
0xB13E,0xB13E,1,data:padding_single,0,0,0,,FFFF
0xB148,0xB148,1,data:pool_single,1,0,1,,FFFF
0xB150,0xB150,1,data:pool_single,1,0,1,,0000
0xB154,0xB154,1,data:pool_single,1,0,1,,FFFF
0xB158,0xB158,1,data:pool_single,1,0,1,,FFFF
0xB15C,0xB15C,1,data:pool_single,1,0,1,,FFFF
0xB160,0xB160,1,data:pool_single,1,0,1,,FFFF
0xB168,0xB168,1,data:pool_single,1,0,1,,FFFF
0xB170,0xB170,1,data:pool_single,1,0,1,,0000
0xB174,0xB174,1,data:pool_single,1,0,1,,FFFF
0xB202,0xB202,1,data:pool_single,1,0,1,,00E0
0xB218,0xB218,1,data:pool_single,1,0,1,,0000
0xB21C,0xB21C,1,data:pool_single,1,0,1,,0000
0xB224,0xB224,1,data:pool_single,1,0,1,,0000
0xB228,0xB228,1,data:pool_single,1,0,1,,FFFF
0xB22C,0xB22C,1,data:pool_single,1,0,1,,FFFF
0xB230,0xB230,1,data:pool_single,1,0,1,,FFFF
0xB234,0xB234,1,data:pool_single,1,0,1,,FFFF
0xB238,0xB238,1,data:pool_single,1,0,1,,FFFF
0xB36C,0xB36C,1,data:pool_single,1,0,1,,00E0
0xB37A,0xB37C,2,data:padding_pattern,1,0,1,,FFFF FFFF
0xB380,0xB380,1,data:pool_single,1,0,1,,FFFF
0xB384,0xB384,1,data:pool_single,1,0,1,,0000
0xB388,0xB388,1,data:pool_single,1,0,1,,0000
0xB38C,0xB38C,1,data:pool_single,1,0,1,,FFFF
0xB390,0xB394,3,data:pool_unclassified,2,0,2,,4780 0000 0000
0xB4B8,0xB4B8,1,data:pool_single,1,0,1,,FFFF
0xB4BC,0xB4BC,1,data:pool_single,1,0,1,,FFFF
0xB4C0,0xB4C0,1,data:pool_single,1,0,1,,FFFF
0xB4C6,0xB4C8,2,data:padding_pattern,1,0,1,,0000 FFFF
0xB4D8,0xB4D8,1,data:pool_single,1,0,1,,FFFF
0xB624,0xB626,2,data:pool_unclassified,2,0,2,,00E0 0080
0xB62E,0xB62E,1,data:pool_single,1,0,1,,00F8
0xB636,0xB636,1,data:pool_single,1,1,1,,0100
0xB63E,0xB640,2,data:pool_unclassified,2,1,2,,0090 0000
0xB644,0xB648,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xB64C,0xB64C,1,data:pool_single,1,1,1,,FFFF
0xB650,0xB654,3,data:pool_unclassified,2,0,2,,0000 FFEF FFFF
0xB658,0xB658,1,data:pool_single,1,0,1,,FFFF
0xB65C,0xB65C,1,data:pool_single,1,0,1,,FFFF
0xB660,0xB660,1,data:pool_single,1,0,1,,FFFF
0xB664,0xB664,1,data:pool_single,1,0,1,,0000
0xB782,0xB782,1,data:pool_single,1,0,1,,0090
0xB78A,0xB78A,1,data:pool_single,1,0,1,,0100
0xB7A4,0xB7A4,1,data:pool_single,1,0,1,,0000
0xB7A8,0xB7A8,1,data:pool_single,1,0,1,,0000
0xB7AC,0xB7AC,1,data:pool_single,1,0,1,,FFFF
0xB7B0,0xB7B0,1,data:pool_single,1,0,1,,FFFF
0xB7B4,0xB7B4,1,data:pool_single,1,0,1,,FFFF
0xB7B8,0xB7B8,1,data:pool_single,1,0,1,,FFFF
0xB7BC,0xB7BC,1,data:pool_single,1,0,1,,FFFF
0xB7C0,0xB7C0,1,data:pool_single,1,0,1,,FFFF
0xB7C6,0xB7C8,2,data:pool_unclassified,1,0,1,,0100 FFFF
0xB7D0,0xB7D0,1,data:pool_single,1,0,1,,0000
0xB8A8,0xB8A8,1,data:pool_single,1,0,1,,00E0
0xB8AC,0xB8B0,3,data:pool_unclassified,2,0,2,,0100 FFFF 0000
0xB8B4,0xB8B8,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xB8BC,0xB8BC,1,data:pool_single,1,0,1,,FFFF
0xB8C0,0xB8C0,1,data:pool_single,1,0,1,,FFFF
0xB8C4,0xB8C4,1,data:pool_single,1,0,1,,FFFF
0xB8C8,0xB8C8,1,data:pool_single,1,0,1,,FFFF
0xB8CC,0xB8CC,1,data:pool_single,1,0,1,,FFFF
0xB8D0,0xB8D0,1,data:pool_single,1,0,1,,FFFF
0xB8D4,0xB8D4,1,data:pool_single,1,0,1,,0000
0xB9C8,0xB9C8,1,data:pool_single,1,0,1,,0090
0xB9CE,0xB9D0,2,data:padding_pattern,1,0,1,,FFFF FFFF
0xB9D4,0xB9D4,1,data:pool_single,1,0,1,,FFFF
0xB9D8,0xB9D8,1,data:pool_single,1,0,1,,FFFF
0xB9DC,0xB9DC,1,data:pool_single,1,0,1,,0000
0xB9E0,0xB9E0,1,data:pool_single,1,0,1,,0000
0xB9E4,0xB9E4,1,data:pool_single,1,0,1,,FFFF
0xB9E8,0xB9E8,1,data:pool_single,1,0,1,,FFFF
0xB9EC,0xB9EC,1,data:pool_single,1,0,1,,FFFF
0xB9F0,0xB9F0,1,data:pool_single,1,0,1,,0000
0xB9F4,0xB9F4,1,data:pool_single,1,0,1,,0000
0xBB24,0xBB26,2,data:pool_unclassified,2,0,2,,00E0 0100
0xBB2A,0xBB2A,1,data:pool_single,1,0,1,,0080
0xBB48,0xBB48,1,data:pool_single,1,0,1,,0000
0xBB4C,0xBB4C,1,data:pool_single,1,0,1,,0000
0xBB50,0xBB54,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xBB58,0xBB58,1,data:pool_single,1,0,1,,FFFF
0xBB5E,0xBB5E,1,data:single_unref,0,0,0,,0100
0xBB64,0xBB64,1,data:pool_single,1,0,1,,0000
0xBC92,0xBC94,2,data:pool_unclassified,2,0,2,,00E0 0100
0xBC98,0xBC98,1,data:pool_single,1,0,1,,0090
0xBC9C,0xBCA0,3,data:pool_unclassified,2,1,3,,0080 FFFF 0000
0xBCA4,0xBCA8,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xBCAC,0xBCAC,1,data:pool_single,1,1,1,,0000
0xBCB0,0xBCB0,1,data:pool_single,1,0,1,,0000
0xBCB4,0xBCB4,1,data:pool_single,1,0,1,,FFFF
0xBCB8,0xBCB8,1,data:pool_single,1,0,1,,FFFF
0xBCBC,0xBCBC,1,data:pool_single,1,0,1,,FFFF
0xBCC0,0xBCC0,1,data:pool_single,1,0,1,,FFFF
0xBCC4,0xBCC4,1,data:pool_single,1,0,1,,FFFF
0xBCC8,0xBCC8,1,data:pool_single,1,0,1,,0000
0xBD7C,0xBD7C,1,data:pool_single,1,0,1,,00E0
0xBD80,0xBD84,3,data:pool_unclassified,3,0,3,,0100 0080 FFFF
0xBD88,0xBD88,1,data:pool_single,1,0,1,,FFFF
0xBD8C,0xBD8C,1,data:pool_single,1,0,1,,FFFF
0xBD90,0xBD90,1,data:pool_single,1,0,1,,0000
0xBD94,0xBD98,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xBD9C,0xBD9C,1,data:pool_single,1,0,1,,0000
0xBEBA,0xBEBA,1,data:pool_single,1,0,1,,0080
0xBEC4,0xBEC6,2,data:pool_unclassified,2,0,2,,00E0 0400
0xBECA,0xBECC,2,data:padding_pattern,1,0,1,,FFFF 0000
0xBED0,0xBED0,1,data:pool_single,1,0,1,,0000
0xBED4,0xBED6,2,data:pool_unclassified,1,0,1,,0000 4BBC
0xBFFC,0xBFFC,1,data:pool_single,1,0,1,,00E0
0xC000,0xC000,1,data:pool_single,1,0,1,,0400
0xC004,0xC004,1,data:pool_single,1,0,1,,0800
0xC00E,0xC00E,1,data:pool_single,1,1,1,,0080
0xC012,0xC014,2,data:padding_pattern,1,0,1,,FFFF 0000
0xC018,0xC01C,3,data:pool_unclassified,2,0,2,,0000 4BBC 0000
0xC020,0xC020,1,data:pool_single,1,0,1,,0000
0xC024,0xC02A,4,data:pool_unclassified,2,0,2,,0000 FDFF 0000 FFCF
0xC0D6,0xC0D6,1,data:pool_single,1,0,1,,00E0
0xC0DA,0xC0DA,1,data:pool_single,1,0,1,,0200
0xC0E4,0xC0E4,1,data:pool_single,1,0,1,,0000
0xC0E8,0xC0EC,3,data:pool_unclassified,2,0,2,,0000 FDFF 0000
0xC1AE,0xC1AE,1,data:pool_single,1,0,1,,00E0
0xC1B2,0xC1B4,2,data:padding_pattern,1,0,1,,FFFF 0000
0xC1B8,0xC1B8,1,data:pool_single,1,0,1,,FFFF
0xC1BC,0xC1BC,1,data:pool_single,1,0,1,,FFFF
0xC1C0,0xC1C0,1,data:pool_single,1,0,1,,0000
0xC1C4,0xC1C4,1,data:pool_single,1,0,1,,FFFF
0xC1C8,0xC1C8,1,data:pool_single,1,0,1,,FFFF
0xC1CC,0xC1CC,1,data:pool_single,1,0,1,,FFFF
0xC1D0,0xC1D0,1,data:pool_single,1,0,1,,FFFF
0xC1D4,0xC1D4,1,data:pool_single,1,0,1,,0000
0xC1D8,0xC1D8,1,data:pool_single,1,0,1,,FFFF
0xC1DC,0xC1DC,1,data:pool_single,1,0,1,,FFFF
0xC1E0,0xC1E4,3,data:pool_unclassified,2,0,2,,472C 0800 FFFF
0xC1E8,0xC1E8,1,data:literal_pool,1,0,1,,FFFF
0xC1EC,0xC1EC,1,data:literal_pool,1,0,1,,0000
0xC1F0,0xC1F4,3,data:pool_unclassified,2,0,2,,0000 FFEF 0000
0xC2CA,0xC2CC,2,data:pool_unclassified,1,0,1,,8AA0 FFFF
0xC2D2,0xC2D4,2,data:pool_unclassified,1,0,1,,8AA2 FFFF
0xC2DA,0xC2DC,2,data:pool_unclassified,1,0,1,,8ACC FFFF
0xC2E2,0xC2E4,2,data:padding_pattern,1,0,1,,0000 FFFF
0xC2EA,0xC2EC,2,data:pool_unclassified,1,0,1,,8AF8 FFFF
0xC2F0,0xC2F0,1,data:pool_single,1,0,1,,FFFF
0xC2F4,0xC2F4,1,data:pool_single,1,0,1,,FFFF
0xC2F8,0xC2F8,1,data:pool_single,1,0,1,,FFFF
0xC2FC,0xC2FC,1,data:pool_single,1,1,1,,FFFF
0xC300,0xC300,1,data:pool_single,1,0,1,,FFFF
0xC304,0xC304,1,data:pool_single,1,1,1,,FFFF
0xC30A,0xC30C,2,data:pool_unclassified,1,0,1,,8A8C FFFF
0xC310,0xC310,1,data:pool_single,1,0,1,,FFFF
0xC314,0xC314,1,data:pool_single,1,0,1,,FFFF
0xC318,0xC318,1,data:pool_single,1,0,1,,FFFF
0xC31C,0xC31C,1,data:pool_single,1,0,1,,0000
0xC320,0xC320,1,data:pool_single,1,0,1,,FFFF
0xC324,0xC324,1,data:pool_single,1,0,1,,0000
0xC328,0xC328,1,data:pool_single,1,0,1,,FFFF
0xC32C,0xC32C,1,data:pool_single,1,0,1,,FFFF
0xC42C,0xC42C,1,data:pool_single,1,0,1,,FFFF
0xC430,0xC430,1,data:pool_single,1,0,1,,FFFF
0xC434,0xC434,1,data:pool_single,1,0,1,,0000
0xC438,0xC438,1,data:pool_single,1,0,1,,0000
0xC43C,0xC43C,1,data:pool_single,1,0,1,,FFFF
0xC440,0xC440,1,data:pool_single,1,0,1,,FFFF
0xC444,0xC444,1,data:pool_single,1,0,1,,FFFF
0xC448,0xC448,1,data:pool_single,1,0,1,,FFFF
0xC44C,0xC44C,1,data:pool_single,1,0,1,,FFFF
0xC458,0xC458,1,data:pool_single,1,0,1,,FFFF
0xC460,0xC460,1,data:pool_single,1,0,1,,0000
0xC464,0xC464,1,data:pool_single,1,0,1,,FFFF
0xC468,0xC468,1,data:pool_single,1,0,1,,FFFF
0xC46E,0xC46E,1,data:single_unref,0,0,0,,8AC0
0xC6D6,0xC6D6,1,data:padding_single,0,0,0,,FFFF
0xC6DA,0xC6DC,2,data:pool_unclassified,1,0,1,,8ABC FFFF
0xC6E0,0xC6E0,1,data:pool_single,1,0,1,,FFFF
0xC6E6,0xC6E8,2,data:padding_pattern,1,0,1,,0000 FFFF
0xC6EC,0xC6EC,1,data:pool_single,1,0,1,,0000
0xC6F0,0xC6F0,1,data:pool_single,1,0,1,,FFFF
0xC6F8,0xC6F8,1,data:pool_single,1,0,1,,FFFF
0xC6FC,0xC6FC,1,data:pool_single,1,0,1,,FFFF
0xC700,0xC700,1,data:pool_single,1,0,1,,FFFF
0xC704,0xC704,1,data:pool_single,1,0,1,,FFFF
0xC70A,0xC70C,2,data:padding_pattern,1,0,1,,0000 0000
0xC710,0xC710,1,data:pool_single,1,0,1,,FFFF
0xC714,0xC714,1,data:pool_single,1,0,1,,FFFF
0xC718,0xC718,1,data:pool_single,1,0,1,,FFFF
0xC71E,0xC720,2,data:padding_pattern,1,0,1,,0000 FFFF
0xC724,0xC724,1,data:pool_single,1,0,1,,FFFF
0xC728,0xC728,1,data:pool_single,1,0,1,,FFFF
0xC72C,0xC72C,1,data:pool_single,1,0,1,,FFFF
0xC730,0xC730,1,data:pool_single,1,0,1,,FFFF
0xC734,0xC734,1,data:pool_single,1,0,1,,FFFF
0xC73E,0xC73E,1,data:single_unref,0,0,0,,8AF4
0xC744,0xC744,1,data:pool_single,1,0,1,,FFFF
0xC748,0xC748,1,data:pool_single,1,0,1,,FFFF
0xC74C,0xC74C,1,data:pool_single,1,0,1,,0000
0xC750,0xC750,1,data:pool_single,1,0,1,,FFFF
0xC754,0xC754,1,data:pool_single,1,0,1,,FFFF
0xC758,0xC758,1,data:pool_single,1,0,1,,FFFF
0xC75C,0xC75C,1,data:pool_single,1,0,1,,FFFF
0xC760,0xC760,1,data:pool_single,1,0,1,,FFFF
0xC766,0xC766,1,data:single_unref,0,0,0,,8AF8
0xC88A,0xC88A,1,data:pool_single,1,0,1,,00E0
0xC89A,0xC89C,2,data:pool_unclassified,1,0,1,,8AFC FFFF
0xC8A0,0xC8A0,1,data:pool_single,1,0,1,,FFFF
0xC8A4,0xC8A4,1,data:pool_single,1,0,1,,FFFF
0xC8A8,0xC8A8,1,data:pool_single,1,0,1,,FFFF
0xC8AC,0xC8AC,1,data:pool_single,1,0,1,,0000
0xC8B0,0xC8B0,1,data:pool_single,1,0,1,,FFFF
0xC8B4,0xC8B8,3,data:pool_unclassified,2,0,2,,4490 0000 FFFF
0xC8BC,0xC8BC,1,data:pool_single,1,0,1,,FFFF
0xC8C2,0xC8C4,2,data:padding_pattern,1,0,1,,0000 FFFF
0xC8C8,0xC8C8,1,data:pool_single,1,0,1,,0000
0xC8CC,0xC8D0,3,data:padding_pattern,2,0,2,,0000 FFFF 0000
0xC8D4,0xC8D4,1,data:pool_single,1,0,1,,0000
0xC8D8,0xC8D8,1,data:pool_single,1,0,1,,0000
0xC9D0,0xC9D0,1,data:pool_single,1,0,1,,0090
0xC9DA,0xC9DC,2,data:padding_pattern,1,0,1,,FFFF 0000
0xC9E0,0xC9E0,1,data:pool_single,1,0,1,,0000
0xC9E4,0xC9E4,1,data:pool_single,1,0,1,,0000
0xC9E8,0xC9E8,1,data:pool_single,1,0,1,,FFFF
0xC9EC,0xC9EC,1,data:pool_single,1,0,1,,FFFF
0xC9F0,0xC9F0,1,data:pool_single,1,0,1,,FFFF
0xC9F4,0xC9F4,1,data:pool_single,1,0,1,,FFFF
0xC9F8,0xC9F8,1,data:pool_single,1,0,1,,0000
0xC9FC,0xC9FC,1,data:pool_single,1,0,1,,FFFF
0xCA00,0xCA00,1,data:pool_single,1,0,1,,FFFF
0xCA06,0xCA06,1,data:single_unref,0,0,0,,8A8C
0xCA0A,0xCA0C,2,data:pool_unclassified,1,1,2,,8A92 FFFF
0xCA12,0xCA14,2,data:pool_unclassified,1,0,1,,8A98 FFFF
0xCA18,0xCA1A,2,data:pool_unclassified,1,0,1,,4340 0000
0xCA1E,0xCA22,3,data:pool_unclassified,1,0,1,,0000 42C0 0000
0xCA90,0xCA94,3,data:pool_unclassified,2,0,2,,4280 0000 FFFF
0xCA98,0xCA98,1,data:pool_single,1,0,1,,0000
0xCBE0,0xCBE0,1,data:pool_single,1,0,1,,0000
0xCBE4,0xCBE4,1,data:pool_single,1,0,1,,0000
0xCBE8,0xCBE8,1,data:literal_pool,1,0,1,,0000
0xCBEC,0xCBF4,5,data:pool_unclassified,4,0,4,,0000 FEFF 0000 FFFF 0000
0xCD6C,0xCD6C,1,data:pool_single,1,0,1,,0000
0xCD70,0xCD70,1,data:pool_single,1,0,1,,0000
0xCEAA,0xCEAA,1,data:pool_single,1,0,1,,07F8
0xCEBA,0xCEBA,1,data:padding_single,0,0,0,,0000
0xCEBE,0xCEBE,1,data:padding_single,0,0,0,,0000
0xCEC2,0xCEC4,2,data:padding_pattern,1,0,1,,0000 0000
0xCF24,0xCF28,3,data:pool_unclassified,2,0,2,,0200 FFFF 0000
0xCF2C,0xCF2C,1,data:pool_single,1,0,1,,0000
0xD008,0xD008,1,data:pool_single,1,0,1,,00B0
0xD00C,0xD00C,1,data:pool_single,1,0,1,,0000
0xD010,0xD010,1,data:pool_single,1,0,1,,FFFF
0xD014,0xD014,1,data:pool_single,1,0,1,,FFFF
0xD018,0xD018,1,data:pool_single,1,0,1,,0000
0xD01C,0xD01C,1,data:pool_single,1,0,1,,FFFF
0xD020,0xD020,1,data:pool_single,1,0,1,,FFFF
0xD024,0xD024,1,data:pool_single,1,0,1,,FFFF
0xD028,0xD028,1,data:pool_single,1,0,1,,FFFF
0xD02C,0xD02C,1,data:pool_single,1,0,1,,FFFF
0xD114,0xD114,1,data:pool_single,1,0,1,,FFFF
0xD118,0xD118,1,data:pool_single,1,0,1,,FFFF
0xD11C,0xD11C,1,data:pool_single,1,0,1,,FFFF
0xD120,0xD120,1,data:pool_single,1,0,1,,0000
0xD124,0xD124,1,data:pool_single,1,0,1,,4ACB
0xD128,0xD128,1,data:pool_single,1,0,1,,FFFF
0xD12C,0xD12C,1,data:pool_single,1,0,1,,FFFF
0xD130,0xD130,1,data:pool_single,1,0,1,,FFFF
0xD134,0xD138,3,data:pool_unclassified,2,0,2,,4F80 0000 FFFF
0xD1AE,0xD1B0,2,data:padding_pattern,1,0,1,,FFFF FFFF
0xD1B4,0xD1B4,1,data:pool_single,1,0,1,,FFFF
0xD1BC,0xD1BC,1,data:literal_pool,1,0,1,,0000
0xD1C2,0xD1C4,2,data:padding_pattern,1,0,1,,0000 0000
0xD1D0,0xD1D0,1,data:pool_single,1,0,1,,FFFF
0xD1D4,0xD1D4,1,data:pool_single,1,0,1,,FFFF
0xD1F6,0xD1F8,2,data:padding_pattern,1,0,1,,FFFF FFFF
0xD1FC,0xD1FC,1,data:pool_single,1,0,1,,FFFF
0xD202,0xD202,1,data:padding_single,0,0,0,,0000
0xD2B8,0xD2B8,1,data:pool_single,1,0,1,,FF0F
0xD2BC,0xD2BE,2,data:pool_unclassified,1,0,1,,0450 FFFF
0xD2C6,0xD2C8,2,data:pool_unclassified,1,0,1,,0001 0000
0xD2CC,0xD2D0,3,data:pool_unclassified,2,0,2,,0000 4C7A 0000
0xD2D4,0xD2D4,1,data:pool_single,1,0,1,,FFFF
0xD2D8,0xD2DC,3,data:pool_unclassified,2,0,2,,0000 04E0 0000
0xD2E0,0xD2E0,1,data:pool_single,1,0,1,,0000
0xD2E4,0xD2E4,1,data:pool_single,1,0,1,,FFFF
0xD3E0,0xD3E0,1,data:pool_single,1,0,1,,FFFF
0xD3E4,0xD3E4,1,data:pool_single,1,0,1,,FFFF
0xD3EC,0xD3EC,1,data:pool_single,1,0,1,,FFFF
0xD3F0,0xD3F0,1,data:pool_single,1,0,1,,0000
0xD3F6,0xD3F6,1,data:padding_single,0,0,0,,0000
0xD400,0xD400,1,data:pool_single,1,0,1,,FFFF
0xD404,0xD404,1,data:pool_single,1,0,1,,FFFF
0xD4EC,0xD4EC,1,data:pool_single,1,0,1,,FFFF
0xD4F0,0xD4F0,1,data:pool_single,1,0,1,,FFFF
0xD4F4,0xD4F4,1,data:pool_single,1,0,1,,0000
0xD4F8,0xD4F8,1,data:pool_single,1,0,1,,0000
0xD4FC,0xD4FC,1,data:pool_single,1,0,1,,0000
0xD500,0xD500,1,data:pool_single,1,0,1,,0000
0xD504,0xD504,1,data:pool_single,1,0,1,,FFFF
0xD508,0xD508,1,data:pool_single,1,0,1,,FFFF
0xD614,0xD614,1,data:pool_single,1,0,1,,0128
0xD61A,0xD61C,2,data:padding_pattern,1,0,1,,FFFF 0000
0xD620,0xD620,1,data:pool_single,1,0,1,,0000
0xD624,0xD624,1,data:pool_single,1,0,1,,0000
0xD628,0xD62C,3,data:pool_unclassified,2,0,2,,0000 4C70 0000
0xD630,0xD630,1,data:pool_single,1,0,1,,0000
0xD634,0xD638,3,data:pool_unclassified,2,0,2,,0000 4C76 FFFF
0xD63C,0xD63C,1,data:pool_single,1,0,1,,0000
0xD642,0xD642,1,data:single_unref,0,0,0,,0128
0xD646,0xD646,1,data:padding_single,0,0,0,,FFFF
0xD69A,0xD69A,1,data:padding_single,0,0,0,,FFFF
0xD6DC,0xD6DC,1,data:pool_single,1,0,1,,0000
0xD6E0,0xD6E0,1,data:pool_single,1,0,1,,0000
0xD71E,0xD720,2,data:pool_unclassified,2,0,2,,00E0 0000
0xD724,0xD724,1,data:pool_single,1,0,1,,FFFF
0xD728,0xD728,1,data:pool_single,1,0,1,,0000
0xD730,0xD730,1,data:pool_single,1,0,1,,FFFF
0xD734,0xD734,1,data:padding_single,0,0,0,,FFFF
0xD738,0xD738,1,data:padding_single,0,0,0,,FFFF
0xD73C,0xD73C,1,data:padding_single,0,0,0,,FFFF
0xD740,0xD740,1,data:padding_single,0,0,0,,FFFF
0xD744,0xD744,1,data:pool_single,1,0,1,,FFFF
0xD748,0xD748,1,data:padding_single,0,0,0,,FFFF
0xD74C,0xD74C,1,data:padding_single,0,0,0,,FFFF
0xD750,0xD754,3,data:run_unclassified,0,0,0,,0001 0A00 FFFF
0xD75A,0xD75C,2,data:run_unclassified,0,0,0,,0A00 FFFF
0xD764,0xD764,1,data:padding_single,0,0,0,,FFFF
0xD76C,0xD788,15,data:pool_unclassified,1,0,1,,0182 0201 0300 0482 0501 0600 0782 0801
0xD7B2,0xD7B2,1,data:padding_single,0,0,0,,0000
0xD7BE,0xD7C0,2,data:padding_pattern,0,0,0,,FFFF FFFF
0xD7C4,0xD7C6,2,data:padding_pattern,0,0,0,,FFFF FFFF
0xD7CA,0xD7CC,2,data:padding_pattern,0,0,0,,FFFF FFFF
0xD7D0,0xD7D4,3,data:padding_pattern,0,0,0,,FFFF FFFF FFFF
0xD7D8,0xD7D8,1,data:padding_single,0,0,0,,FFFF
0xD7DC,0xD7E0,3,data:run_unclassified,0,0,0,,0001 0000 FFFF
0xD7E4,0xD7E4,1,data:padding_single,0,0,0,,FFFF
0xD7EA,0xD7EC,2,data:padding_pattern,0,0,0,,0000 FFFF
0xD7F0,0xD7F0,1,data:padding_single,0,0,0,,FFFF
0xD7F4,0xD7F8,3,data:run_unclassified,0,0,0,,0010 0000 FFFF
0xD7FC,0xD7FC,1,data:padding_single,0,0,0,,FFFF
0xD802,0xD804,2,data:padding_pattern,0,0,0,,0000 FFFF
0xD808,0xD808,1,data:padding_single,0,0,0,,FFFF
0xD80E,0xD810,2,data:padding_pattern,0,0,0,,0000 FFFF
0xD814,0xD814,1,data:padding_single,0,0,0,,FFFF
0xD818,0xD81C,3,data:run_unclassified,0,0,0,,0020 0000 FFFF
0xD820,0xD820,1,data:padding_single,0,0,0,,FFFF
0xD824,0xD824,1,data:padding_single,0,0,0,,FFFF
0xD828,0xD828,1,data:padding_single,0,0,0,,FFFF
0xD82C,0xD82C,1,data:padding_single,0,0,0,,FFFF
0xD830,0xD834,3,data:run_unclassified,0,0,0,,0100 0000 FFFF
0xD838,0xD838,1,data:padding_single,0,0,0,,FFFF
0xD83C,0xD83C,1,data:padding_single,0,0,0,,FFFF
0xD840,0xD840,1,data:padding_single,0,0,0,,FFFF
0xD844,0xD844,1,data:padding_single,0,0,0,,FFFF
0xD848,0xD84C,3,data:run_unclassified,0,0,0,,0400 0000 FFFF
0xD850,0xD850,1,data:padding_single,0,0,0,,FFFF
0xD854,0xD854,1,data:padding_single,0,0,0,,FFFF
0xD858,0xD858,1,data:padding_single,0,0,0,,FFFF
0xD85C,0xD85C,1,data:padding_single,0,0,0,,FFFF
0xD860,0xD864,3,data:run_unclassified,0,0,0,,0200 0000 FFFF
0xD868,0xD868,1,data:padding_single,0,0,0,,FFFF
0xD86C,0xD86C,1,data:padding_single,0,0,0,,FFFF
0xD870,0xD870,1,data:padding_single,0,0,0,,FFFF
0xD874,0xD874,1,data:padding_single,0,0,0,,FFFF
0xD878,0xD87C,3,data:run_unclassified,0,0,0,,0800 0000 0000
0xD880,0xD880,1,data:padding_single,0,0,0,,0000
0xD888,0xD888,1,data:padding_single,0,0,0,,0000
0xD88C,0xD88C,1,data:padding_single,0,0,0,,0000
0xD890,0xD890,1,data:padding_single,0,0,0,,0000
0xD894,0xD894,1,data:padding_single,0,0,0,,0000
0xD898,0xD898,1,data:padding_single,0,0,0,,0000
0xD89C,0xD89C,1,data:padding_single,0,0,0,,0000
0xD8A0,0xD8A0,1,data:padding_single,0,0,0,,0000
0xD8A4,0xD8A4,1,data:padding_single,0,0,0,,0000
0xD8A8,0xD8A8,1,data:padding_single,0,0,0,,0000
0xD8AC,0xD8AC,1,data:padding_single,0,0,0,,0000
0xD8B0,0xD8B0,1,data:padding_single,0,0,0,,0000
0xD8B4,0xD8B4,1,data:literal_pool,0,0,0,,0000
0xD8B8,0xD8B8,1,data:padding_single,0,0,0,,0000
0xD8BC,0xD8BC,1,data:padding_single,0,0,0,,0000
0xD8C0,0xD8C0,1,data:literal_pool,0,0,0,,0000
0xD8C4,0xD8C4,1,data:literal_pool,0,0,0,,0000
0xD8C8,0xD8C8,1,data:padding_single,0,1,1,,0000
0xD8CC,0xD8CC,1,data:literal_pool,0,0,0,,0000
0xD8D0,0xD8D0,1,data:literal_pool,0,0,0,,0000
0xD8D4,0xD8D4,1,data:padding_single,0,0,0,,0000
0xD8D8,0xD8D8,1,data:padding_single,0,0,0,,0000
0xD8DC,0xD8DC,1,data:padding_single,0,0,0,,0000
0xD8E0,0xD8E0,1,data:padding_single,0,0,0,,0000
0xD8E4,0xD8E4,1,data:padding_single,0,0,0,,0000
0xD8E8,0xD8E8,1,data:padding_single,0,0,0,,0000
0xD8EC,0xD8EC,1,data:padding_single,0,0,0,,0000
0xD8F6,0xD8F6,1,data:single_unref,0,0,0,,0809
0xD8FA,0xD8FC,2,data:padding_pattern,0,0,0,,FFFF 0000
0xD900,0xD900,1,data:padding_single,0,0,0,,0000
0xD904,0xD904,1,data:padding_single,0,0,0,,0000
0xD908,0xD90C,3,data:pool_unclassified,1,0,1,,0000 0001 0000
0xD912,0xD91A,5,data:run_unclassified,0,0,0,,FFFF 0100 0200 0400 0800
0xD924,0xD924,1,data:single_unref,0,0,0,,0001
0xD92C,0xD932,4,data:run_unclassified,0,0,0,,0010 0020 0040 0080
