bank,addr,end,src_name,source,flag,lift_name,verified,also_sources,category
60E0E700,0x044346,0x044348,FUN_044346,derived,NOISE,,,,Idle Control
60E0E700,0x044348,0x04439C,FUN_044348,derived,,,,,Idle Control
60E0E700,0x04439c,0x0443AA,FUN_04439c,derived,,,,,
60E0E700,0x0443aa,0x0443BC,FUN_0443aa,derived,,,,,
60E0E700,0x0443bc,0x0443BE,FUN_0443bc,derived,NOISE,,,,Ignition & Knock
60E0E700,0x0443be,0x044426,FUN_0443be,derived,,,,,Ignition & Knock
60E0E700,0x044426,0x044478,FUN_044426,derived,,,,,Idle Control
60E0E700,0x044478,0x0444A2,getThrottleLessThanLookupTimer,ghidra-hand-xmap,,,,,Throttle & Torque
60E0E700,0x0444a2,0x0444D4,FUN_0444a2,derived,,,,,Fuel & Lambda
60E0E700,0x0444d4,0x044520,FUN_0444d4,derived,,,,,
60E0E700,0x044520,0x044552,FUN_044520,derived,,,,,Fuel & Lambda
60E0E700,0x044552,0x0445AA,FUN_044552,derived,,,,,Throttle & Torque
60E0E700,0x0445aa,0x0445BC,FUN_0445aa,derived,,calc_decel_fuel_cut,YES,,Fuel & Lambda
60E0E700,0x0445bc,0x0445F0,FUN_0445bc,derived,,,,,Fuel & Lambda
60E0E700,0x0445f0,0x04464A,FUN_0445f0,derived,,,,,Fuel & Lambda
60E0E700,0x04464a,0x04469C,FUN_04464a,derived,,,,,Fuel & Lambda
60E0E700,0x04469c,0x0446A8,FUN_04469c,derived,,,,,Sensors
60E0E700,0x0446a8,0x0446B4,FUN_0446a8,derived,,,,,Sensors
60E0E700,0x0446b4,0x0446D4,FUN_0446b4,derived,,,,,Sensors
60E0E700,0x0446d4,0x0446EC,FUN_0446d4,derived,,,,,Sensors
60E0E700,0x0446ec,0x044732,FUN_0446ec,derived,,,,,Sensors
60E0E700,0x044732,0x0447E0,FUN_044732,derived,,,,,Sensors
60E0E700,0x0447e0,0x0447FC,FUN_0447e0,derived,,,,,Peripherals & ISR
60E0E700,0x0447fc,0x044806,FUN_0447fc,derived,,,,,Math / FPU
60E0E700,0x044806,0x04481E,FUN_044806,derived,,,,,Math / FPU
60E0E700,0x04481e,0x044824,FUN_04481e,derived,,,,,Sensors
60E0E700,0x044824,0x044844,FUN_044824,derived,,knock_control_calc,,,Sensors
60E0E700,0x044844,0x044878,FUN_044844,derived,,,,,Sensors
60E0E700,0x044878,0x044890,FUN_044878,derived,,,,,Sensors
60E0E700,0x044890,0x0448AC,FUN_044890,derived,,,,,Sensors
60E0E700,0x0448ac,0x044926,FUN_0448ac,derived,,,,,Ignition & Knock
60E0E700,0x044926,0x044930,FUN_044926,derived,,,,,Ignition & Knock
60E0E700,0x044930,0x044988,FUN_044930,derived,,,,,Sensors
60E0E700,0x044988,0x0449AA,FUN_044988,derived,,crank_inject_count_44988,,,Fuel & Lambda
60E0E700,0x0449aa,0x0449CC,FUN_0449aa,derived,,,,,Faults & DTC
60E0E700,0x0449cc,0x0449EC,FUN_0449cc,derived,,,,,Faults & DTC
60E0E700,0x0449ec,0x044AB2,FUN_0449ec,derived,,,,,Faults & DTC
60E0E700,0x044ab2,0x044B0E,FUN_044ab2,derived,,fuel_enable_logic_44AB2,,,Fuel & Lambda
60E0E700,0x044b0e,0x044B14,FUN_044b0e,derived,,,,,
60E0E700,0x044b14,0x044B1A,FUN_044b14,derived,,,,,
60E0E700,0x044b1a,0x044B32,FUN_044b1a,derived,,,,,Math / FPU
60E0E700,0x044b32,0x044B42,FUN_044b32,derived,,,,,Faults & DTC
60E0E700,0x044b42,0x044B44,FUN_044b42,derived,NOISE,,,,Faults & DTC
60E0E700,0x044b44,0x044B52,FUN_044b44,derived,,,,,Faults & DTC
60E0E700,0x044b52,0x044BD0,FUN_044b52,derived,,,,,Faults & DTC
60E0E700,0x044bd0,0x044BE4,FUN_044bd0,derived,,,,,
60E0E700,0x044be4,0x044BEE,FUN_044be4,derived,,,,,Fuel & Lambda
60E0E700,0x044bee,0x044C2A,FUN_044bee,derived,,,,,Ignition & Knock
60E0E700,0x044c2a,0x044C30,FUN_044c2a,derived,,,,,Ignition & Knock
60E0E700,0x044c30,0x044C3E,FUN_044c30,derived,,,,,Ignition & Knock
60E0E700,0x044c3e,0x044CA0,FUN_044c3e,derived,,,,,Ignition & Knock
60E0E700,0x044ca0,0x044F5E,FUN_044ca0,derived,,,,,Ignition & Knock
60E0E700,0x044f5e,0x045012,FUN_044f5e,derived,,,,,Ignition & Knock
60E0E700,0x045012,0x045020,FUN_045012,derived,,,,,Ignition & Knock
60E0E700,0x045020,0x045032,FUN_045020,derived,,,,,Ignition & Knock
60E0E700,0x045032,0x045174,FUN_045032,derived,,,,,Ignition & Knock
60E0E700,0x045174,0x04517E,FUN_045174,derived,,,,,Faults & DTC
60E0E700,0x04517e,0x045188,FUN_04517e,derived,,,,,Faults & DTC
60E0E700,0x045188,0x04519E,FUN_045188,derived,,,,,Faults & DTC
60E0E700,0x04519e,0x0451B6,FUN_04519e,derived,,,,,Math / FPU
60E0E700,0x0451b6,0x04528C,FUN_0451b6,derived,,,,,Fuel & Lambda
60E0E700,0x04528c,0x0452D8,FUN_04528c,derived,,,,,
60E0E700,0x0452d8,0x0452F4,FUN_0452d8,derived,,,,,Faults & DTC
60E0E700,0x0452f4,0x04530A,FUN_0452f4,derived,,,,,Faults & DTC
60E0E700,0x04530a,0x04533A,FUN_04530a,derived,,,,,Faults & DTC
60E0E700,0x04533a,0x04548C,FUN_04533a,derived,,,,,Fuel & Lambda
60E0E700,0x04548c,0x0454C2,FUN_04548c,derived,,,,,Faults & DTC
60E0E700,0x0454c2,0x04551C,FUN_0454c2,derived,,,,,Faults & DTC
60E0E700,0x04551c,0x04554A,FUN_04551c,derived,,,,,Fuel & Lambda
60E0E700,0x04554a,0x045604,FUN_04554a,derived,,,,,Fuel & Lambda
60E0E700,0x045604,0x045630,FUN_045604,derived,,,,,Fuel & Lambda
60E0E700,0x045630,0x0456A2,FUN_045630,derived,,,,,Fuel & Lambda
60E0E700,0x0456a2,0x0456D4,FUN_0456a2,derived,,,,,Fuel & Lambda
60E0E700,0x0456d4,0x0456DC,FUN_0456d4,derived,,,,,Fuel & Lambda
60E0E700,0x0456dc,0x045704,FUN_0456dc,derived,,,,,Fuel & Lambda
60E0E700,0x045704,0x04574C,FUN_045704,derived,,,,,Fuel & Lambda
60E0E700,0x04574c,0x045786,FUN_04574c,derived,,,,,Fuel & Lambda
60E0E700,0x045786,0x0457E0,FUN_045786,derived,,,,,Fuel & Lambda
60E0E700,0x0457e0,0x0457F2,FUN_0457e0,derived,,,,,Fuel & Lambda
60E0E700,0x0457f2,0x045838,FUN_0457f2,derived,,,,,Fuel & Lambda
60E0E700,0x045838,0x04586A,FUN_045838,derived,,,,,Fuel & Lambda
60E0E700,0x04586a,0x04589A,FUN_04586a,derived,,,,,Fuel & Lambda
60E0E700,0x04589a,0x04596A,FUN_04589a,derived,,,,,Fuel & Lambda
60E0E700,0x04596a,0x045972,FUN_04596a,derived,,,,,
60E0E700,0x045972,0x045A10,FUN_045972,derived,,,,,
60E0E700,0x045a10,0x045A98,obdFaultRelated?,ghidra-hand-xmap,,,,,OBD / UDS
60E0E700,0x045a98,0x045B04,FUN_045a98,derived,,,,,
60E0E700,0x045b04,0x045B1C,FUN_045b04,derived,,,,,Math / FPU
60E0E700,0x045b1c,0x045BA8,FUN_045b1c,derived,,,,,Peripherals & ISR
60E0E700,0x045ba8,0x045BB2,FUN_045ba8,derived,,,,,
60E0E700,0x045bb2,0x045BC2,FUN_045bb2,derived,,,,,
60E0E700,0x045bc2,0x045BCC,FUN_045bc2,derived,,,,,
60E0E700,0x045bcc,0x045C24,FUN_045bcc,derived,,,,,
60E0E700,0x045c24,0x045C46,FUN_045c24,derived,,,,,
60E0E700,0x045c46,0x045C4C,FUN_045c46,derived,,,,,
60E0E700,0x045c4c,0x045C5A,FUN_045c4c,derived,,,,,
60E0E700,0x045c5a,0x045C6A,FUN_045c5a,derived,,,,,
60E0E700,0x045c6a,0x045C9E,FUN_045c6a,derived,,,,,
60E0E700,0x045c9e,0x045D38,FUN_045c9e,derived,,,,,
60E0E700,0x045d38,0x045D4E,FUN_045d38,derived,,,,,Math / FPU
60E0E700,0x045d4e,0x045D6C,FUN_045d4e,derived,,,,,
60E0E700,0x045d6c,0x045D7A,FUN_045d6c,derived,,,,,
60E0E700,0x045d7a,0x045D86,FUN_045d7a,derived,,,,,
60E0E700,0x045d86,0x045D90,FUN_045d86,derived,,,,,
60E0E700,0x045d90,0x045D92,FUN_045d90,derived,NOISE,,,,Math / FPU
60E0E700,0x045d92,0x045DCC,FUN_045d92,derived,,,,,Math / FPU
60E0E700,0x045dcc,0x045DDC,FUN_045dcc,derived,,,,,
60E0E700,0x045ddc,0x045F92,FUN_045ddc,derived,,,,,
60E0E700,0x045f92,0x045F98,FUN_045f92,derived,,,,,
60E0E700,0x045f98,0x04607A,FUN_045f98,derived,,,,,
60E0E700,0x04607a,0x04608E,FUN_04607a,derived,,,,,
60E0E700,0x04608e,0x046130,FUN_04608e,derived,,,,,
60E0E700,0x046130,0x046162,FUN_046130,derived,,,,,Peripherals & ISR
60E0E700,0x046162,0x0461A6,FUN_046162,derived,,,,,
60E0E700,0x0461a6,0x0461D8,FUN_0461a6,derived,,,,,Peripherals & ISR
60E0E700,0x0461d8,0x0461EA,FUN_0461d8,derived,,,,,Peripherals & ISR
60E0E700,0x0461ea,0x0461FC,FUN_0461ea,derived,,,,,
60E0E700,0x0461fc,0x04620E,FUN_0461fc,derived,,,,,Fuel & Lambda
60E0E700,0x04620e,0x046250,FUN_04620e,derived,,,,,Fuel & Lambda
60E0E700,0x046250,0x046298,FUN_046250,derived,,,,,Faults & DTC
60E0E700,0x046298,0x0462A0,FUN_046298,derived,,,,,Faults & DTC
60E0E700,0x0462a0,0x0462A8,FUN_0462a0,derived,,,,,Faults & DTC
60E0E700,0x0462a8,0x0462EC,FUN_0462a8,derived,,,,,Faults & DTC
60E0E700,0x0462ec,0x0462F2,FUN_0462ec,derived,,,,,CAN Bus
60E0E700,0x0462f2,0x0462F8,FUN_0462f2,derived,,,,,CAN Bus
60E0E700,0x0462f8,0x046328,FUN_0462f8,derived,,,,,Faults & DTC
60E0E700,0x046328,0x046388,FUN_046328,derived,,,,,Faults & DTC
60E0E700,0x046388,0x046390,FUN_046388,derived,,,,,Faults & DTC
60E0E700,0x046390,0x04645C,FUN_046390,derived,,,,,Faults & DTC
60E0E700,0x04645c,0x0465CE,FUN_04645c,derived,,,,,Faults & DTC
60E0E700,0x0465ce,0x046624,FUN_0465ce,derived,,,,,Faults & DTC
60E0E700,0x046624,0x046646,FUN_046624,derived,,,,,CAN Bus
60E0E700,0x046646,0x04664E,FUN_046646,derived,,,,,CAN Bus
60E0E700,0x04664e,0x046656,FUN_04664e,derived,,,,,CAN Bus
60E0E700,0x046656,0x046696,FUN_046656,derived,,,,,CAN Bus
60E0E700,0x046696,0x046728,FUN_046696,derived,,,,,Faults & DTC
60E0E700,0x046728,0x04675E,FUN_046728,derived,,,,,
60E0E700,0x04675e,0x046828,FUN_04675e,derived,,,,,Faults & DTC
60E0E700,0x046828,0x046852,FUN_046828,derived,,,,,CAN Bus
60E0E700,0x046852,0x046862,FUN_046852,derived,,,,,Faults & DTC
60E0E700,0x046862,0x046866,FUN_046862,derived,NOISE,,,,CAN Bus
60E0E700,0x046866,0x046868,FUN_046866,derived,NOISE,,,,CAN Bus
60E0E700,0x046868,0x046878,FUN_046868,derived,,,,,CAN Bus
60E0E700,0x046878,0x046922,FUN_046878,derived,,,,,CAN Bus
60E0E700,0x046922,0x04697E,FUN_046922,derived,,,,,CAN Bus
60E0E700,0x04697e,0x0469DC,FUN_04697e,derived,,,,,Faults & DTC
60E0E700,0x0469dc,0x046A7C,FUN_0469dc,derived,,,,,Faults & DTC
60E0E700,0x046a7c,0x046AA6,FUN_046a7c,derived,,,,,CAN Bus
60E0E700,0x046aa6,0x046ABA,FUN_046aa6,derived,,,,,Faults & DTC
60E0E700,0x046aba,0x046ACC,FUN_046aba,derived,,,,,CAN Bus
60E0E700,0x046acc,0x046AE0,FUN_046acc,derived,,,,,CAN Bus
60E0E700,0x046ae0,0x046B68,FUN_046ae0,derived,,,,,CAN Bus
60E0E700,0x046b68,0x046BD2,FUN_046b68,derived,,,,,OBD / UDS
60E0E700,0x046bd2,0x046CD0,FUN_046bd2,derived,,,,,Faults & DTC
60E0E700,0x046cd0,0x046D02,FUN_046cd0,derived,,,,,Ignition & Knock
60E0E700,0x046d02,0x046D0A,FUN_046d02,derived,,,,,Ignition & Knock
60E0E700,0x046d0a,0x046D12,FUN_046d0a,derived,,,,,Ignition & Knock
60E0E700,0x046d12,0x046D64,FUN_046d12,derived,,,,,Ignition & Knock
60E0E700,0x046d64,0x046DCE,FUN_046d64,derived,,,,,Ignition & Knock
60E0E700,0x046dce,0x046E2A,FUN_046dce,derived,,,,,
60E0E700,0x046e2a,0x046EC8,FUN_046e2a,derived,,,,,Sensors
60E0E700,0x046ec8,0x046EF2,FUN_046ec8,derived,,,,,Sensors
60E0E700,0x046ef2,0x046F06,FUN_046ef2,derived,,,,,Sensors
60E0E700,0x046f06,0x046F18,FUN_046f06,derived,,,,,Sensors
60E0E700,0x046f18,0x046F58,FUN_046f18,derived,,,,,Sensors
60E0E700,0x046f58,0x04709C,FUN_046f58,derived,,,,,Fuel & Lambda
60E0E700,0x04709c,0x0470BE,FUN_04709c,derived,,,,,Faults & DTC
60E0E700,0x0470be,0x0470C6,FUN_0470be,derived,,,,,Faults & DTC
60E0E700,0x0470c6,0x0470CE,FUN_0470c6,derived,,,,,Faults & DTC
60E0E700,0x0470ce,0x047140,FUN_0470ce,derived,,,,,Faults & DTC
60E0E700,0x047140,0x047354,FUN_047140,derived,,,,,Fuel & Lambda
60E0E700,0x047354,0x047362,FUN_047354,derived,,,,,Faults & DTC
60E0E700,0x047362,0x04749E,FUN_047362,derived,,,,,Faults & DTC
60E0E700,0x04749e,0x04755A,FUN_04749e,derived,,,,,Faults & DTC
60E0E700,0x04755a,0x047696,FUN_04755a,derived,,,,,Faults & DTC
60E0E700,0x047696,0x0476F4,FUN_047696,derived,,,,,Faults & DTC
60E0E700,0x0476f4,0x0477D4,FUN_0476f4,derived,,,,,Faults & DTC
60E0E700,0x0477d4,0x0477F6,FUN_0477d4,derived,,,,,Faults & DTC
60E0E700,0x0477f6,0x0477FE,FUN_0477f6,derived,,,,,OBD / UDS
60E0E700,0x0477fe,0x047806,FUN_0477fe,derived,,,,,OBD / UDS
60E0E700,0x047806,0x047860,FUN_047806,derived,,,,,OBD / UDS
60E0E700,0x047860,0x047888,FUN_047860,derived,,,,,Fuel & Lambda
60E0E700,0x047888,0x0478F8,FUN_047888,derived,,,,,Fuel & Lambda
60E0E700,0x0478f8,0x047A00,FUN_0478f8,derived,,,,,Fuel & Lambda
60E0E700,0x047a00,0x047A50,FUN_047a00,derived,,,,,Ignition & Knock
60E0E700,0x047a50,0x047AA0,FUN_047a50,derived,,,,,Idle Control
60E0E700,0x047aa0,0x047ABC,FUN_047aa0,derived,,,,,Fuel & Lambda
60E0E700,0x047abc,0x047AD6,FUN_047abc,derived,,,,,Idle Control
60E0E700,0x047ad6,0x047B3A,FUN_047ad6,derived,,,,,Idle Control
60E0E700,0x047b3a,0x047B44,FUN_047b3a,derived,,,,,
60E0E700,0x047b44,0x047BFC,FUN_047b44,derived,,,,,Idle Control
60E0E700,0x047bfc,0x047C06,FUN_047bfc,derived,,,,,
60E0E700,0x047c06,0x047C0E,FUN_047c06,derived,,,,,Idle Control
60E0E700,0x047c0e,0x047C22,FUN_047c0e,derived,,,,,Idle Control
60E0E700,0x047c22,0x047C74,FUN_047c22,derived,,,,,Idle Control
60E0E700,0x047c74,0x047CB8,FUN_047c74,derived,,,,,Faults & DTC
60E0E700,0x047cb8,0x047CDA,FUN_047cb8,derived,,,,,Sensors
60E0E700,0x047cda,0x047CE2,FUN_047cda,derived,,,,,Math / FPU
60E0E700,0x047ce2,0x047CEA,FUN_047ce2,derived,,,,,Fuel & Lambda
60E0E700,0x047cea,0x047D2A,FUN_047cea,derived,,,,,Math / FPU
60E0E700,0x047d2a,0x047DB6,FUN_047d2a,derived,,,,,Fuel & Lambda
60E0E700,0x047db6,0x047DF4,FUN_047db6,derived,,,,,
60E0E700,0x047df4,0x047E0C,FUN_047df4,derived,,,,,Rev Limit
60E0E700,0x047e0c,0x0480B6,FUN_047e0c,derived,,,,,Fuel & Lambda
60E0E700,0x0480b6,0x048192,fuelCutSomethingSomething,ghidra-hand-xmap,,,,,Fuel & Lambda
60E0E700,0x048192,0x0481EE,FUN_048192,derived,,,,,
60E0E700,0x0481ee,0x048238,setPerRotorLevel1FuelCut,ghidra-hand-xmap,,,,,Fuel & Lambda
60E0E700,0x048238,0x0482AC,FUN_048238,derived,,,,,Ignition & Knock
60E0E700,0x0482ac,0x0482CC,FUN_0482ac,derived,,,,,Faults & DTC
60E0E700,0x0482cc,0x04830E,FUN_0482cc,derived,,,,,Faults & DTC
60E0E700,0x04830e,0x048322,FUN_04830e,derived,,,,,Faults & DTC
60E0E700,0x048322,0x048334,FUN_048322,derived,,,,,Faults & DTC
60E0E700,0x048334,0x04834C,FUN_048334,derived,,,,,Fuel & Lambda
60E0E700,0x04834c,0x048440,FUN_04834c,derived,,,,,Boot & Init
60E0E700,0x048440,0x048554,FUN_048440,derived,,,,,Ignition & Knock
60E0E700,0x048554,0x0489D6,setThrottleStatus,ghidra-hand-xmap,,,,,Throttle & Torque
60E0E700,0x0489d6,0x048A0A,FUN_0489d6,derived,,,,,Throttle & Torque
60E0E700,0x048a0a,0x048A14,FUN_048a0a,derived,,,,,Fuel & Lambda
60E0E700,0x048a14,0x048A1E,FUN_048a14,derived,,,,,Sensors
60E0E700,0x048a1e,0x048A28,FUN_048a1e,derived,,,,,Sensors
60E0E700,0x048a28,0x048AD8,FUN_048a28,derived,,,,,Sensors
60E0E700,0x048ad8,0x048CCA,FUN_048ad8,derived,,,,,Math / FPU
60E0E700,0x048cca,0x048E78,FUN_048cca,derived,,,,,Math / FPU
60E0E700,0x048e78,0x048E80,FUN_048e78,derived,,,,,
60E0E700,0x048e80,0x048E88,FUN_048e80,derived,,,,,
60E0E700,0x048e88,0x048E8E,FUN_048e88,derived,,,,,
60E0E700,0x048e8e,0x048F0E,FUN_048e8e,derived,,,,,
60E0E700,0x048f0e,0x048F3E,FUN_048f0e,derived,,,,,Math / FPU
60E0E700,0x048f3e,0x049134,FUN_048f3e,derived,,,,,Faults & DTC
60E0E700,0x049134,0x04913A,FUN_049134,derived,,,,,Faults & DTC
60E0E700,0x04913a,0x049140,FUN_04913a,derived,,,,,Faults & DTC
60E0E700,0x049140,0x049146,FUN_049140,derived,,,,,Faults & DTC
60E0E700,0x049146,0x04914E,FUN_049146,derived,,,,,Faults & DTC
60E0E700,0x04914e,0x049150,FUN_04914e,derived,NOISE,,,,Faults & DTC
60E0E700,0x049150,0x0491C0,FUN_049150,derived,,,,,Faults & DTC
60E0E700,0x0491c0,0x049274,FUN_0491c0,derived,,,,,Fuel & Lambda
60E0E700,0x049274,0x049294,FUN_049274,derived,,,,,Ignition & Knock
60E0E700,0x049294,0x0492C2,FUN_049294,derived,,,,,Throttle & Torque
60E0E700,0x0492c2,0x0493AC,FUN_0492c2,derived,,,,,Throttle & Torque
60E0E700,0x0493ac,0x0493D4,FUN_0493ac,derived,,,,,Boot & Init
60E0E700,0x0493d4,0x0493DC,FUN_0493d4,derived,,,,,Boot & Init
60E0E700,0x0493dc,0x0493E4,FUN_0493dc,derived,,,,,Boot & Init
60E0E700,0x0493e4,0x0493EC,FUN_0493e4,derived,,,,,CAN Bus
60E0E700,0x0493ec,0x0493F4,FUN_0493ec,derived,,,,,CAN Bus
60E0E700,0x0493f4,0x0493FC,FUN_0493f4,derived,,,,,Peripherals & ISR
60E0E700,0x0493fc,0x04941A,FUN_0493fc,derived,,,,,CAN Bus
60E0E700,0x04941a,0x049426,FUN_04941a,derived,,,,,CAN Bus
60E0E700,0x049426,0x04942C,FUN_049426,derived,,,,,CAN Bus
60E0E700,0x04942c,0x0494A8,FUN_04942c,derived,,,,,CAN Bus
60E0E700,0x0494a8,0x049512,FUN_0494a8,derived,,,,,CAN Bus
60E0E700,0x049512,0x049532,FUN_049512,derived,,,,,Fuel & Lambda
60E0E700,0x049532,0x049538,FUN_049532,derived,,,,,CAN Bus
60E0E700,0x049538,0x04953E,FUN_049538,derived,,,,,CAN Bus
60E0E700,0x04953e,0x0496AA,FUN_04953e,derived,,,,,CAN Bus
60E0E700,0x0496aa,0x0496B0,FUN_0496aa,derived,,,,,CAN Bus
60E0E700,0x0496b0,0x0496B6,FUN_0496b0,derived,,,,,CAN Bus
60E0E700,0x0496b6,0x0496BC,FUN_0496b6,derived,,,,,CAN Bus
60E0E700,0x0496bc,0x0496C4,FUN_0496bc,derived,,,,,CAN Bus
60E0E700,0x0496c4,0x0496C6,FUN_0496c4,derived,NOISE,,,,CAN Bus
60E0E700,0x0496c6,0x0497FA,FUN_0496c6,derived,,,,,CAN Bus
60E0E700,0x0497fa,0x049828,FUN_0497fa,derived,,,,,Peripherals & ISR
60E0E700,0x049828,0x049836,FUN_049828,derived,,,,,CAN Bus
60E0E700,0x049836,0x049976,FUN_049836,derived,,,,,CAN Bus
60E0E700,0x049976,0x04997C,FUN_049976,derived,,,,,CAN Bus
60E0E700,0x04997c,0x04997E,FUN_04997c,derived,,caller,,,CAN Bus
60E0E700,0x04997e,0x049984,FUN_04997e,derived,,,,,CAN Bus
60E0E700,0x049984,0x04999C,FUN_049984,derived,,,,,CAN Bus
60E0E700,0x04999c,0x0499B6,FUN_04999c,derived,,,,,Math / FPU
60E0E700,0x0499b6,0x0499FC,FUN_0499b6,derived,,,,,Peripherals & ISR
60E0E700,0x0499fc,0x049A5E,FUN_0499fc,derived,,,,,Peripherals & ISR
60E0E700,0x049a5e,0x049A74,FUN_049a5e,derived,,,,,Peripherals & ISR
60E0E700,0x049a74,0x049AAC,FUN_049a74,derived,,,,,Peripherals & ISR
60E0E700,0x049aac,0x049B88,FUN_049aac,derived,,,,,Memory & CRC
60E0E700,0x049b88,0x049BA4,FUN_049b88,derived,,,,,Memory & CRC
60E0E700,0x049ba4,0x049BAA,FUN_049ba4,derived,,,,,Memory & CRC
60E0E700,0x049baa,0x049BB0,FUN_049baa,derived,,,,,Memory & CRC
60E0E700,0x049bb0,0x049BB6,FUN_049bb0,derived,,,,,Memory & CRC
60E0E700,0x049bb6,0x049BBE,FUN_049bb6,derived,,,,,Memory & CRC
60E0E700,0x049bbe,0x049BC0,FUN_049bbe,derived,NOISE,,,,Memory & CRC
60E0E700,0x049bc0,0x049BE2,FUN_049bc0,derived,,,,,Memory & CRC
60E0E700,0x049be2,0x049BEA,FUN_049be2,derived,,,,,
60E0E700,0x049bea,0x049BF0,FUN_049bea,derived,,,,,
60E0E700,0x049bf0,0x049BF6,FUN_049bf0,derived,,,,,
60E0E700,0x049bf6,0x049C08,FUN_049bf6,derived,,,,,
60E0E700,0x049c08,0x049C10,FUN_049c08,derived,,,,,Memory & CRC
60E0E700,0x049c10,0x049CEC,FUN_049c10,derived,,,,,Memory & CRC
60E0E700,0x049cec,0x049CFA,FUN_049cec,derived,,,,,
60E0E700,0x049cfa,0x049D00,FUN_049cfa,derived,,,,,
60E0E700,0x049d00,0x049D02,FUN_049d00,derived,NOISE,,,,
60E0E700,0x049d02,0x049D06,FUN_049d02,derived,NOISE,,,,
60E0E700,0x049d06,0x049D08,FUN_049d06,derived,NOISE,,,,
60E0E700,0x049d08,0x049D24,FUN_049d08,derived,,,,,
60E0E700,0x049d24,0x049D2A,FUN_049d24,derived,,,,,Memory & CRC
60E0E700,0x049d2a,0x049D64,FUN_049d2a,derived,,,,,Memory & CRC
60E0E700,0x049d64,0x049D8E,FUN_049d64,derived,,,,,Memory & CRC
60E0E700,0x049d8e,0x049DBC,FUN_049d8e,derived,,,,,Memory & CRC
60E0E700,0x049dbc,0x049E34,FUN_049dbc,derived,,,,,Memory & CRC
60E0E700,0x049e34,0x049E38,FUN_049e34,derived,NOISE,,,,CAN Bus
60E0E700,0x049e38,0x049E42,FUN_049e38,derived,,,,,CAN Bus
60E0E700,0x049e42,0x049E4A,FUN_049e42,derived,,,,,Peripherals & ISR
60E0E700,0x049e4a,0x049EB8,FUN_049e4a,derived,,,,,Ignition & Knock
60E0E700,0x049eb8,0x04A044,FUN_049eb8,derived,,,,,Ignition & Knock
60E0E700,0x04a044,0x04A07C,FUN_04a044,derived,,,,,Faults & DTC
60E0E700,0x04a07c,0x04A084,FUN_04a07c,derived,,,,,Math / FPU
60E0E700,0x04a084,0x04A088,FUN_04a084,derived,NOISE,,,,Math / FPU
60E0E700,0x04a088,0x04A08C,FUN_04a088,derived,NOISE,,,,Math / FPU
60E0E700,0x04a08c,0x04A090,FUN_04a08c,derived,NOISE,,,,Math / FPU
60E0E700,0x04a090,0x04A12C,FUN_04a090,derived,,,,,Math / FPU
60E0E700,0x04a12c,0x04A1BE,FUN_04a12c,derived,,,,,
60E0E700,0x04a1be,0x04A1CC,FUN_04a1be,derived,,,,,
60E0E700,0x04a1cc,0x04A1F8,FUN_04a1cc,derived,,,,,Memory & CRC
60E0E700,0x04a1f8,0x04A2C0,getSpeedLimitCal,ghidra-hand-xmap,,,,,Rev Limit
60E0E700,0x04a2c0,0x04A31C,FUN_04a2c0,derived,,,,,Math / FPU
60E0E700,0x04a31c,0x04A37A,FUN_04a31c,derived,,,,,Math / FPU
60E0E700,0x04a37a,0x04A402,FUN_04a37a,derived,,,,,Math / FPU
60E0E700,0x04a402,0x04A46C,FUN_04a402,derived,,,,,Math / FPU
60E0E700,0x04a46c,0x04A484,FUN_04a46c,derived,,,,,Math / FPU
60E0E700,0x04a484,0x04A4F4,FUN_04a484,derived,,,,,Math / FPU
60E0E700,0x04a4f4,0x04A506,FUN_04a4f4,derived,,,,,Math / FPU
60E0E700,0x04a506,0x04A52C,FUN_04a506,derived,,,,,Memory & CRC
60E0E700,0x04a52c,0x04A572,FUN_04a52c,derived,,,,,Memory & CRC
60E0E700,0x04a572,0x04A588,FUN_04a572,derived,,,,,Memory & CRC
60E0E700,0x04a588,0x04A5B4,FUN_04a588,derived,,,,,Memory & CRC
60E0E700,0x04a5b4,0x04A5EC,FUN_04a5b4,derived,,,,,Memory & CRC
60E0E700,0x04a5ec,0x04A616,FUN_04a5ec,derived,,,,,Peripherals & ISR
60E0E700,0x04a616,0x04A698,FUN_04a616,derived,,,,,Memory & CRC
60E0E700,0x04a698,0x04A69E,FUN_04a698,derived,,,,,
60E0E700,0x04a69e,0x04A6A0,FUN_04a69e,derived,NOISE,,,,Fuel & Lambda
60E0E700,0x04a6a0,0x04A72A,FUN_04a6a0,derived,,,,,Fuel & Lambda
60E0E700,0x04a72a,0x04A744,FUN_04a72a,derived,,,,,Peripherals & ISR
60E0E700,0x04a744,0x04A7D6,FUN_04a744,derived,,,,,Peripherals & ISR
60E0E700,0x04a7d6,0x04A844,FUN_04a7d6,derived,,,,,
60E0E700,0x04a844,0x04A84E,FUN_04a844,derived,,,,,Peripherals & ISR
60E0E700,0x04a84e,0x04A860,FUN_04a84e,derived,,,,,Fuel & Lambda
60E0E700,0x04a860,0x04A92C,FUN_04a860,derived,,,,,Peripherals & ISR
60E0E700,0x04a92c,0x04A98C,FUN_04a92c,derived,,,,,Sensors
60E0E700,0x04a98c,0x04A996,FUN_04a98c,derived,,,,,Sensors
60E0E700,0x04a996,0x04AA12,FUN_04a996,derived,,,,,Sensors
