caller_addr,caller_name,callee_addr,callee_name,kind
0x7C,FUN_0000007c,0x9FC,INT_ATU102_IMI10AG,ref
0x7C,FUN_0000007c,0xACE,FUN_00000ace,ref
0x7C,FUN_0000007c,0x803E,INT_ATU101_IMI10AG,ref
0x7C,FUN_0000007c,0xFEFF,INT_ATU101_CMI10A,ref
0x31C,watchdogTimerRead,0x450,FUN_00000450,ref
0x4E0,resetHandler?,0x572,resetWatchdog?,bsr
0x4E0,resetHandler?,0x5B0,checkWatchdogTimer_OVRCOUNT,bsr
0x5B0,checkWatchdogTimer_OVRCOUNT,0x624,FUN_00000624,bsr
0x5B0,checkWatchdogTimer_OVRCOUNT,0x636,FUN_00000636,bsr
0x6C8,FUN_000006c8,0x7C0,FUN_000007c0,bsr
0x6C8,FUN_000006c8,0x806,FUN_00000806,bsr
0x806,FUN_00000806,0xFFFFFFFF,HUDI_excep,ref
0x87C,FUN_0000087c,0xFFFFFFFF,HUDI_excep,ref
0x8B8,Manual_Reset,0x8CC,FUN_000008cc,bsr
0x8B8,Manual_Reset,0x8F6,FUN_000008f6,bsr
0x109C,resetOBDCAN?,0x1E94,FUN_00001e94,ref
0x109C,resetOBDCAN?,0x1EB2,FUN_00001eb2,ref
0x109C,resetOBDCAN?,0x1ED0,FUN_00001ed0,ref
0x10FE,FUN_000010fe,0x1FA2,FUN_00001fa2,ref
0x10FE,FUN_000010fe,0x1FE2,FUN_00001fe2,ref
0x1150,FUN_00001150,0x1FBC,FUN_00001fbc,ref
0x1378,FUN_00001378,0x154C,FUN_0000154c,bsr
0x1378,FUN_00001378,0x15A6,FUN_000015a6,bsr
0x1378,FUN_00001378,0x1624,FUN_00001624,bsr
0x1378,FUN_00001378,0x1654,FUN_00001654,bsr
0x17F0,FUN_000017f0,0x16DC,handleException?,bsr
0x1AD6,FUN_00001ad6,0x1E4C,FUN_00001e4c,bsr
0x1AD6,FUN_00001ad6,0x1E72,FUN_00001e72,bsr
0x2068,2DLookup,0x2624,dataLookup,bsr
0x20AC,2DLookup_FP_8bit,0x2624,dataLookup,bsr
0x20AC,2DLookup_FP_8bit,0x26B0,interpolate_uint8Table,bsr
0x20C4,2DLookup_FP_16bit,0x2624,dataLookup,bsr
0x20C4,2DLookup_FP_16bit,0x26D0,interpolate_uint16Table,bsr
0x20DC,3dLookup,0x2658,indexLookupSomething,bsr
0x2120,3DLookup_FP_8bit,0x25C8,interpolate_8bitTable,bsr
0x2120,3DLookup_FP_8bit,0x2658,indexLookupSomething,bsr
0x213C,3DLookup_FP_16bit,0x25F4,interpolate_3d_uint16,bsr
0x213C,3DLookup_FP_16bit,0x2658,indexLookupSomething,bsr
0x253C,interpolate_floatTable,0x2678,interpolate_floatTable,bsr
0x256C,lookup_char,0x26F4,interpolate_charTable,bsr
0x2598,lookup_short,0x2690,interpolate_shortTable,bsr
0x25C8,interpolate_8bitTable,0x26B0,interpolate_uint8Table,bsr
0x25F4,interpolate_3d_uint16,0x26D0,interpolate_uint16Table,bsr
0x2658,indexLookupSomething,0x2624,dataLookup,bsr
0x26F4,interpolate_charTable,0x3238,FUN_00003238,ref
0x26F4,interpolate_charTable,0x53C6,FUN_000053c6,ref
0x26F4,interpolate_charTable,0x53D2,FUN_000053d2,ref
0x26F4,interpolate_charTable,0x53DE,FUN_000053de,ref
0x26F4,interpolate_charTable,0x53EA,FUN_000053ea,ref
0x26F4,interpolate_charTable,0x53F6,FUN_000053f6,ref
0x26F4,interpolate_charTable,0x5402,FUN_00005402,ref
0x26F4,interpolate_charTable,0x540E,FUN_0000540e,ref
0x26F4,interpolate_charTable,0x541A,FUN_0000541a,ref
0x26F4,interpolate_charTable,0x5426,FUN_00005426,ref
0x26F4,interpolate_charTable,0x5434,FUN_00005434,ref
0x26F4,interpolate_charTable,0x5474,FUN_00005474,ref
0x26F4,interpolate_charTable,0x5482,FUN_00005482,ref
0x26F4,interpolate_charTable,0x5490,FUN_00005490,ref
0x26F4,interpolate_charTable,0x549A,FUN_0000549a,ref
0x26F4,interpolate_charTable,0x54A6,FUN_000054a6,ref
0x26F4,interpolate_charTable,0x54B2,FUN_000054b2,ref
0x26F4,interpolate_charTable,0x54BE,FUN_000054be,ref
0x26F4,interpolate_charTable,0x54CA,FUN_000054ca,ref
0x26F4,interpolate_charTable,0x54D6,FUN_000054d6,ref
0x26F4,interpolate_charTable,0x54EA,FUN_000054ea,ref
0x26F4,interpolate_charTable,0x54F6,FUN_000054f6,ref
0x26F4,interpolate_charTable,0x5502,FUN_00005502,ref
0x26F4,interpolate_charTable,0x550E,FUN_0000550e,ref
0x26F4,interpolate_charTable,0x551A,FUN_0000551a,ref
0x26F4,interpolate_charTable,0x5526,FUN_00005526,ref
0x26F4,interpolate_charTable,0x5532,FUN_00005532,ref
0x26F4,interpolate_charTable,0x553E,FUN_0000553e,ref
0x26F4,interpolate_charTable,0x5564,FUN_00005564,ref
0x26F4,interpolate_charTable,0x55A0,FUN_000055a0,ref
0x26F4,interpolate_charTable,0x55B2,FUN_000055b2,ref
0x26F4,interpolate_charTable,0x55C4,FUN_000055c4,ref
0x26F4,interpolate_charTable,0x55E8,FUN_000055e8,ref
0x26F4,interpolate_charTable,0x55FA,FUN_000055fa,ref
0x26F4,interpolate_charTable,0x560C,FUN_0000560c,ref
0x26F4,interpolate_charTable,0x561E,FUN_0000561e,ref
0x26F4,interpolate_charTable,0x5630,FUN_00005630,ref
0x26F4,interpolate_charTable,0x563C,FUN_0000563c,ref
0x26F4,interpolate_charTable,0x5648,FUN_00005648,ref
0x26F4,interpolate_charTable,0x5654,FUN_00005654,ref
0x26F4,interpolate_charTable,0x5660,FUN_00005660,ref
0x26F4,interpolate_charTable,0x566C,FUN_0000566c,ref
0x26F4,interpolate_charTable,0x567A,FUN_0000567a,ref
0x26F4,interpolate_charTable,0x578E,FUN_0000578e,ref
0x26F4,interpolate_charTable,0x579C,FUN_0000579c,ref
0x26F4,interpolate_charTable,0x57AA,FUN_000057aa,ref
0x26F4,interpolate_charTable,0x57B8,FUN_000057b8,ref
0x26F4,interpolate_charTable,0x57C6,FUN_000057c6,ref
0x26F4,interpolate_charTable,0x58E0,FUN_000058e0,ref
0x26F4,interpolate_charTable,0x58EE,FUN_000058ee,ref
0x26F4,interpolate_charTable,0x58FC,FUN_000058fc,ref
0x26F4,interpolate_charTable,0x590A,FUN_0000590a,ref
0x26F4,interpolate_charTable,0x5918,FUN_00005918,ref
0x26F4,interpolate_charTable,0x5926,FUN_00005926,ref
0x26F4,interpolate_charTable,0x5934,FUN_00005934,ref
0x26F4,interpolate_charTable,0x596C,FUN_0000596c,ref
0x26F4,interpolate_charTable,0x597A,FUN_0000597a,ref
0x26F4,interpolate_charTable,0x5988,FUN_00005988,ref
0x26F4,interpolate_charTable,0x5996,FUN_00005996,ref
0x26F4,interpolate_charTable,0x59A4,FUN_000059a4,ref
0x26F4,interpolate_charTable,0x59B2,FUN_000059b2,ref
0x26F4,interpolate_charTable,0x59C0,FUN_000059c0,ref
0x26F4,interpolate_charTable,0x59CE,FUN_000059ce,ref
0x26F4,interpolate_charTable,0x5A22,FUN_00005a22,ref
0x26F4,interpolate_charTable,0x5A30,FUN_00005a30,ref
0x26F4,interpolate_charTable,0x5A3E,FUN_00005a3e,ref
0x26F4,interpolate_charTable,0x5A4C,FUN_00005a4c,ref
0x26F4,interpolate_charTable,0x5A58,FUN_00005a58,ref
0x26F4,interpolate_charTable,0x5AC0,FUN_00005ac0,ref
0x26F4,interpolate_charTable,0x5ACE,FUN_00005ace,ref
0x26F4,interpolate_charTable,0x5ADC,FUN_00005adc,ref
0x26F4,interpolate_charTable,0x5AEA,FUN_00005aea,ref
0x26F4,interpolate_charTable,0x5AF8,FUN_00005af8,ref
0x26F4,interpolate_charTable,0x5B06,FUN_00005b06,ref
0x26F4,interpolate_charTable,0x5B14,FUN_00005b14,ref
0x26F4,interpolate_charTable,0x5B20,FUN_00005b20,ref
0x26F4,interpolate_charTable,0x5B2E,FUN_00005b2e,ref
0x26F4,interpolate_charTable,0x5B3C,FUN_00005b3c,ref
0x26F4,interpolate_charTable,0x5B56,FUN_00005b56,ref
0x26F4,interpolate_charTable,0x5CC4,FUN_00005cc4,ref
0x26F4,interpolate_charTable,0x5CD2,FUN_00005cd2,ref
0x26F4,interpolate_charTable,0x5CE2,FUN_00005ce2,ref
0x26F4,interpolate_charTable,0x5CEE,FUN_00005cee,ref
0x26F4,interpolate_charTable,0x5CFE,FUN_00005cfe,ref
0x26F4,interpolate_charTable,0x5D0A,FUN_00005d0a,ref
0x26F4,interpolate_charTable,0x5D16,FUN_00005d16,ref
0x26F4,interpolate_charTable,0x5D26,FUN_00005d26,ref
0x26F4,interpolate_charTable,0x5D36,FUN_00005d36,ref
0x26F4,interpolate_charTable,0x5D70,FUN_00005d70,ref
0x26F4,interpolate_charTable,0x5D80,FUN_00005d80,ref
0x26F4,interpolate_charTable,0x5D90,FUN_00005d90,ref
0x26F4,interpolate_charTable,0x5DA0,FUN_00005da0,ref
0x26F4,interpolate_charTable,0x5DA6,FUN_00005da6,ref
0x26F4,interpolate_charTable,0x5DB6,FUN_00005db6,ref
0x26F4,interpolate_charTable,0x5DC6,FUN_00005dc6,ref
0x26F4,interpolate_charTable,0x5DD6,FUN_00005dd6,ref
0x26F4,interpolate_charTable,0x5DDC,FUN_00005ddc,ref
0x26F4,interpolate_charTable,0x5DEC,FUN_00005dec,ref
0x26F4,interpolate_charTable,0x5DFC,FUN_00005dfc,ref
0x26F4,interpolate_charTable,0x5E0C,FUN_00005e0c,ref
0x26F4,interpolate_charTable,0x5E12,FUN_00005e12,ref
0x26F4,interpolate_charTable,0x5E22,FUN_00005e22,ref
0x26F4,interpolate_charTable,0x5E32,FUN_00005e32,ref
0x26F4,interpolate_charTable,0x5E42,FUN_00005e42,ref
0x26F4,interpolate_charTable,0x5E48,FUN_00005e48,ref
0x26F4,interpolate_charTable,0x5E58,FUN_00005e58,ref
0x26F4,interpolate_charTable,0x5E68,FUN_00005e68,ref
0x26F4,interpolate_charTable,0x5E78,thunk_FUN_00009c86,ref
0x26F4,interpolate_charTable,0x5EBC,FUN_00005ebc,ref
0x26F4,interpolate_charTable,0x5EC8,FUN_00005ec8,ref
0x26F4,interpolate_charTable,0x5ECE,FUN_00005ece,ref
0x26F4,interpolate_charTable,0x5EDE,FUN_00005ede,ref
0x26F4,interpolate_charTable,0x5EEE,thunk_FUN_00009c86,ref
0x26F4,interpolate_charTable,0x5EF4,FUN_00005ef4,ref
0x3238,FUN_00003238,0x3280,FUN_00003280,ref
0x3280,FUN_00003280,0x35EE,FUN_000035ee,ref
0x3280,FUN_00003280,0x375C,FUN_0000375c,ref
0x3490,FUN_00003490,0x35EE,FUN_000035ee,ref
0x3490,FUN_00003490,0x3A28,consistencyCheck,ref
0x3490,FUN_00003490,0x3BF4,FUN_00003bf4,ref
0x375C,FUN_0000375c,0x35CC,FUN_000035cc,ref
0x3854,FUN_00003854,0x35EE,FUN_000035ee,ref
0x3854,FUN_00003854,0x3610,FUN_00003610,ref
0x3854,FUN_00003854,0x39BA,FUN_000039ba,ref
0x3854,FUN_00003854,0x3BF4,FUN_00003bf4,ref
0x3934,setSR,0x3DB0,FUN_00003db0,ref
0x3A28,consistencyCheck,0x3C80,handleHUDIException??,ref
0x3AD8,FUN_00003ad8,0x3E10,FUN_00003e10,ref
0x3C2A,FUN_00003c2a,0x3DAC,FUN_00003dac,ref
0x3C68,FUN_00003c68,0x375C,FUN_0000375c,ref
0x3D58,taskEndRoutine?,0x35EE,FUN_000035ee,ref
0x3D58,taskEndRoutine?,0x3A28,consistencyCheck,ref
0x3D58,taskEndRoutine?,0x3C2A,FUN_00003c2a,ref
0x3DB0,FUN_00003db0,0x35EE,FUN_000035ee,ref
0x3DB0,FUN_00003db0,0x3BF4,FUN_00003bf4,ref
0x3E10,FUN_00003e10,0x3588,FUN_00003588,ref
0x3E10,FUN_00003e10,0x3964,FUN_00003964,ref
0x3E10,FUN_00003e10,0x3AC0,FUN_00003ac0,ref
0x3E10,FUN_00003e10,0x3C2A,FUN_00003c2a,ref
0x3E10,FUN_00003e10,0x3EC0,FUN_00003ec0,ref
0x3E10,FUN_00003e10,0x3F10,FUN_00003f10,ref
0x3E10,FUN_00003e10,0x3F88,FUN_00003f88,ref
0x3E10,FUN_00003e10,0x3F8C,FUN_00003f8c,ref
0x3E10,FUN_00003e10,0x3F90,FUN_00003f90,ref
0x3E10,FUN_00003e10,0x3F9C,FUN_00003f9c,ref
0x3E10,FUN_00003e10,0x3FA8,FUN_00003fa8,ref
0x3EC0,FUN_00003ec0,0x3FB0,FUN_00003fb0,ref
0x3F10,FUN_00003f10,0x39BA,FUN_000039ba,ref
0x46CC,checkFloatValidity?,0x4740,FUN_00004740,ref
0x46CC,checkFloatValidity?,0x481C,FUN_0000481c,ref
0x46CC,checkFloatValidity?,0x48C8,FUN_000048c8,ref
0x4C80,FUN_00004c80,0x4DEE,FUN_00004dee,bsr
0x4C80,FUN_00004c80,0x4E0E,FUN_00004e0e,bsr
0x4C80,FUN_00004c80,0x4E6C,FUN_00004e6c,bsr
0x4C80,FUN_00004c80,0x4FD6,FUN_00004fd6,bsr
0x4C80,FUN_00004c80,0x5024,writeWatchdog_disable?,bsr
0x4C80,FUN_00004c80,0x5036,FUN_00005036,bsr
0x4C80,FUN_00004c80,0x503E,FUN_0000503e,bsr
0x4C80,FUN_00004c80,0x505A,FUN_0000505a,bsr
0x4C80,FUN_00004c80,0x5062,FUN_00005062,bsr
0x4C80,FUN_00004c80,0x50AA,FUN_000050aa,bsr
0x4C80,FUN_00004c80,0x5292,FUN_00005292,bsr
0x4CB6,FUN_00004cb6,0x4DEA,FUN_00004dea,bsr
0x4CB6,FUN_00004cb6,0x4E06,thunk_FUN_00004dee,bsr
0x4CB6,FUN_00004cb6,0x4E0A,noOpFunc,bsr
0x4CB6,FUN_00004cb6,0x4E12,noOpFunc2,bsr
0x4CB6,FUN_00004cb6,0x4F00,FUN_00004f00,bsr
0x4CB6,FUN_00004cb6,0x5020,noOpFun3,bsr
0x4CB6,FUN_00004cb6,0x5032,writeWatchdog_disable?,bsr
0x4CB6,FUN_00004cb6,0x503A,noOpFunc4,bsr
0x4CB6,FUN_00004cb6,0x5056,noOpFunc5,bsr
0x4CB6,FUN_00004cb6,0x505E,noOpFunc6,bsr
0x4CB6,FUN_00004cb6,0x50A6,noOpFunc7,bsr
0x4CB6,FUN_00004cb6,0x522A,FUN_0000522a,bsr
0x4CB6,FUN_00004cb6,0x528E,callsFlash??,bsr
0x4D2E,setRegisters,0x51C8,FUN_000051c8,bsr
0x4D2E,setRegisters,0x99B0,txCAN_EventBased,ref
0x4F00,FUN_00004f00,0x2054,setSR_PARAM,ref
0x4F00,FUN_00004f00,0x2064,loadStatusRegister_ADDR,ref
0x52B0,FUN_000052b0,0xA370,FUN_0000a370,ref
0x5348,FUN_00005348,0x2054,setSR_PARAM,ref
0x5348,FUN_00005348,0xA330,FUN_0000a330,ref
0x53F6,FUN_000053f6,0xB6B2,FUN_0000b6b2,ref
0x567A,FUN_0000567a,0x2054,setSR_PARAM,ref
0x567A,FUN_0000567a,0x2064,loadStatusRegister_ADDR,ref
0x57C6,FUN_000057c6,0x2054,setSR_PARAM,ref
0x57C6,FUN_000057c6,0x2064,loadStatusRegister_ADDR,ref
0x59A4,FUN_000059a4,0x8340,injectorPulseSet?,ref
0x59B2,FUN_000059b2,0x8340,injectorPulseSet?,ref
0x59C0,FUN_000059c0,0x8340,injectorPulseSet?,ref
0x59CE,FUN_000059ce,0x8340,injectorPulseSet?,ref
0x59CE,FUN_000059ce,0xFEFF,INT_ATU101_CMI10A,ref
0x5A4C,FUN_00005a4c,0xC276,FUN_0000c276,ref
0x5B14,FUN_00005b14,0xB5FA,FUN_0000b5fa,ref
0x5B3C,FUN_00005b3c,0x75F4,FUN_000075f4,ref
0x5B3C,FUN_00005b3c,0xD716,FUN_0000d716,ref
0x5B56,FUN_00005b56,0x5348,FUN_00005348,bsr
0x5CEE,FUN_00005cee,0xA522,FUN_0000a522,ref
0x5CFE,FUN_00005cfe,0x6B60,FUN_00006b60,ref
0x5E78,thunk_FUN_00009c86,0x9C86,FUN_00009c86,ref
0x5EBC,FUN_00005ebc,0x9C9C,FUN_00009c9c,ref
0x5EEE,thunk_FUN_00009c86,0x9C86,FUN_00009c86,ref
0x5EF4,FUN_00005ef4,0x9C9C,FUN_00009c9c,ref
0x5F1C,FUN_00005f1c,0x3854,FUN_00003854,ref
0x5F1C,FUN_00005f1c,0x3920,getSR,ref
0x5F1C,FUN_00005f1c,0x3934,setSR,ref
0x5F1C,FUN_00005f1c,0xA2B6,calledLots,ref
0x6010,FUN_00006010,0x2054,setSR_PARAM,ref
0x6010,FUN_00006010,0x2064,loadStatusRegister_ADDR,ref
0x60C8,getSensorStuff??,0x5F18,noOp,ref
0x60C8,getSensorStuff??,0x6372,FUN_00006372,bsr
0x60C8,getSensorStuff??,0x6744,getVehicleStatusInputs?,ref
0x60C8,getSensorStuff??,0x6884,sensorADCRead,ref
0x60C8,getSensorStuff??,0x7070,FUN_00007070,ref
0x60C8,getSensorStuff??,0x7280,FUN_00007280,ref
0x60C8,getSensorStuff??,0x7290,getIATSensorValue,ref
0x60C8,getSensorStuff??,0x7330,getUNKNOWNSensorValue1,ref
0x60C8,getSensorStuff??,0x7398,getCoolantTempSensorValue,ref
0x60C8,getSensorStuff??,0x7438,getMAFSensorValue,ref
0x60C8,getSensorStuff??,0x74AC,noOp,ref
0x60C8,getSensorStuff??,0x7518,fuelingInit??,ref
0x60C8,getSensorStuff??,0x94F0,FUN_000094f0,ref
0x60C8,getSensorStuff??,0x9F48,noOp,ref
0x60C8,getSensorStuff??,0xA2A8,FUN_0000a2a8,ref
0x60C8,getSensorStuff??,0xA4F0,FUN_0000a4f0,ref
0x60C8,getSensorStuff??,0xA850,FUN_0000a850,ref
0x60C8,getSensorStuff??,0xB398,FUN_0000b398,ref
0x60C8,getSensorStuff??,0xB4EC,FUN_0000b4ec,ref
0x60C8,getSensorStuff??,0xBDA0,FUN_0000bda0,ref
0x60C8,getSensorStuff??,0xD13C,getBaroSensorValue,ref
0x60C8,getSensorStuff??,0xD1E0,getRearO2Voltage,ref
0x60C8,getSensorStuff??,0xD3CE,FUN_0000d3ce,ref
0x61A8,mainInit??,0x3D58,taskEndRoutine?,ref
0x61A8,mainInit??,0x4D2E,setRegisters,ref
0x61A8,mainInit??,0x7338,readECMVoltage??,ref
0x61A8,mainInit??,0x7568,FUN_00007568,ref
0x61A8,mainInit??,0x81A8,FUN_000081a8,ref
0x61A8,mainInit??,0x8F2A,ignitionDwellOutputInit,ref
0x61A8,mainInit??,0x9F0C,setMainInitDoneBool??,ref
0x61A8,mainInit??,0xA8DC,FUN_0000a8dc,ref
0x61A8,mainInit??,0xAB8A,misfireDetectInit?,ref
0x61A8,mainInit??,0xB23C,FUN_0000b23c,ref
0x61A8,mainInit??,0xC14C,knockFunctionInit,ref
0x61A8,mainInit??,0xCF56,FUN_0000cf56,ref
0x61A8,mainInit??,0xD44C,FUN_0000d44c,ref
0x61A8,mainInit??,0xD70A,FUN_0000d70a,ref
0x61A8,mainInit??,0x1107A,resetFunc?,ref
0x62A0,FUN_000062a0,0x2054,setSR_PARAM,ref
0x62A0,FUN_000062a0,0x2064,loadStatusRegister_ADDR,ref
0x62A0,FUN_000062a0,0x4CB6,FUN_00004cb6,ref
0x62A0,FUN_000062a0,0x69E2,FUN_000069e2,ref
0x62A0,FUN_000062a0,0x7088,FUN_00007088,ref
0x62A0,FUN_000062a0,0x74B0,FUN_000074b0,ref
0x62A0,FUN_000062a0,0x7568,FUN_00007568,ref
0x62A0,FUN_000062a0,0x8268,FUN_00008268,ref
0x62A0,FUN_000062a0,0x8F94,FUN_00008f94,ref
0x62A0,FUN_000062a0,0x9F0C,setMainInitDoneBool??,ref
0x62A0,FUN_000062a0,0xA50E,FUN_0000a50e,ref
0x62A0,FUN_000062a0,0xAC02,FUN_0000ac02,ref
0x62A0,FUN_000062a0,0xB290,FUN_0000b290,ref
0x62A0,FUN_000062a0,0xB5A0,FUN_0000b5a0,ref
0x62A0,FUN_000062a0,0xBDBC,FUN_0000bdbc,ref
0x62A0,FUN_000062a0,0xC176,FUN_0000c176,ref
0x62A0,FUN_000062a0,0xD46C,FUN_0000d46c,ref
0x62A0,FUN_000062a0,0x11286,setEngineStatusRotor,ref
0x6360,thunk_FUN_000114fc,0x114FC,FUN_000114fc,ref
0x6366,thunk_FUN_0001141c,0x1141C,FUN_0001141c,ref
0x636C,thunk_FUN_0000abfa,0xABFA,FUN_0000abfa,ref
0x6372,FUN_00006372,0xD408,FUN_0000d408,ref
0x6372,FUN_00006372,0x11054,FUN_00011054,ref
0x63F0,interruptSetup???,0x2054,setSR_PARAM,ref
0x63F0,interruptSetup???,0x2064,loadStatusRegister_ADDR,ref
0x63F0,interruptSetup???,0x3D58,taskEndRoutine?,ref
0x63F0,interruptSetup???,0x4BBC,setRegister_REG_BIT_VAL,ref
0x63F0,interruptSetup???,0x6A4C,FUN_00006a4c,ref
0x63F0,interruptSetup???,0x7438,getMAFSensorValue,ref
0x63F0,interruptSetup???,0xA3AC,FUN_0000a3ac,ref
0x63F0,interruptSetup???,0xA936,apvHardwareOutputRelated?,ref
0x63F0,interruptSetup???,0xACFC,FUN_0000acfc,ref
0x63F0,interruptSetup???,0xB602,FUN_0000b602,ref
0x63F0,interruptSetup???,0x1151A,FUN_0001151a,ref
0x648E,FUN_0000648e,0x3D58,taskEndRoutine?,ref
0x648E,FUN_0000648e,0x6796,FUN_00006796,ref
0x648E,FUN_0000648e,0x7338,readECMVoltage??,ref
0x648E,FUN_0000648e,0x759E,FUN_0000759e,ref
0x648E,FUN_0000648e,0xB3AA,FUN_0000b3aa,ref
0x648E,FUN_0000648e,0xD1E0,getRearO2Voltage,ref
0x648E,FUN_0000648e,0x11540,someMainFunction,ref
0x64BA,FUN_000064ba,0x3D58,taskEndRoutine?,ref
0x64BA,FUN_000064ba,0x6842,FUN_00006842,ref
0x64BA,FUN_000064ba,0x94FC,FUN_000094fc,ref
0x64BA,FUN_000064ba,0xC290,knockSensorADCFault,ref
0x64BA,FUN_000064ba,0xD21E,main??,ref
0x64BA,FUN_000064ba,0x11584,throttleTask,ref
0x64E8,FUN_000064e8,0x3D58,taskEndRoutine?,ref
0x64E8,FUN_000064e8,0x115AA,FUN_000115aa,ref
0x64F6,FUN_000064f6,0x3D58,taskEndRoutine?,ref
0x64F6,FUN_000064f6,0x6846,FUN_00006846,ref
0x64F6,FUN_000064f6,0xD144,getBaroSensorVal,ref
0x64F6,FUN_000064f6,0x117C8,engineControlTASK2,ref
0x6584,FUN_00006584,0x3D58,taskEndRoutine?,ref
0x6584,FUN_00006584,0x1182A,task3,ref
0x6592,FUN_00006592,0x3D58,taskEndRoutine?,ref
0x6592,FUN_00006592,0xA4B6,FUN_0000a4b6,ref
0x6592,FUN_00006592,0xAD2A,throttlePedalADCRead?,ref
0x6592,FUN_00006592,0xB308,FUN_0000b308,ref
0x6592,FUN_00006592,0x118FE,cruiseControl?,ref
0x65B2,FUN_000065b2,0x3D58,taskEndRoutine?,ref
0x65B2,FUN_000065b2,0x7298,readIATSensor,ref
0x65B2,FUN_000065b2,0x73A0,readCoolantTempSensor,ref
0x65B2,FUN_000065b2,0x1194E,bunchOFuncs,ref
0x65CC,FUN_000065cc,0x3D58,taskEndRoutine?,ref
0x65CC,FUN_000065cc,0x11B54,FUN_00011b54,ref
0x65DA,FUN_000065da,0x3D58,taskEndRoutine?,ref
0x65DA,FUN_000065da,0x11B80,FUN_00011b80,ref
0x65E8,FUN_000065e8,0x3D58,taskEndRoutine?,ref
0x65E8,FUN_000065e8,0x11B9A,FUN_00011b9a,ref
0x65F6,task1?,0x3D58,taskEndRoutine?,ref
0x65F6,task1?,0x82D8,FUN_000082d8,ref
0x65F6,task1?,0x9038,FUN_00009038,ref
0x65F6,task1?,0xA266,getRotorNumberForControl?,ref
0x65F6,task1?,0xC338,functionDrivingTiming,ref
0x65F6,task1?,0x11BF6,FUN_00011bf6,ref
0x661E,task2?,0x3D58,taskEndRoutine?,ref
0x661E,task2?,0x8320,FUN_00008320,ref
0x661E,task2?,0x9110,getIgnitionDwellTime,ref
0x661E,task2?,0xA266,getRotorNumberForControl?,ref
0x661E,task2?,0xC3CE,getKnockSensorADC,ref
0x661E,task2?,0x11C1C,engineControlTASK,ref
0x6648,FUN_00006648,0x11CD4,FUN_00011cd4,ref
0x6652,FUN_00006652,0x11CD8,FUN_00011cd8,ref
0x665C,FUN_0000665c,0x11CDC,FUN_00011cdc,ref
0x6666,FUN_00006666,0x11CE0,FUN_00011ce0,ref
0x6670,FUN_00006670,0x82B8,FUN_000082b8,ref
0x6670,FUN_00006670,0xD712,FUN_0000d712,ref
0x6670,FUN_00006670,0x11C72,bulkInits??,ref
0x6684,FUN_00006684,0x9016,FUN_00009016,ref
0x6684,FUN_00006684,0xC1F8,knockRelatedInit,ref
0x6684,FUN_00006684,0xCF74,FUN_0000cf74,ref
0x6684,FUN_00006684,0x11CA2,FUN_00011ca2,ref
0x66A6,thunk_FUN_00011f3c,0x11F3C,FUN_00011f3c,ref
0x66AC,thunk_FUN_00011c6a,0x11C6A,FUN_00011c6a,ref
0x66B2,thunk_FUN_00011c6e,0x11C6E,FUN_00011c6e,ref
0x6744,getVehicleStatusInputs?,0x70AC,getFromGPIO?,ref
0x6796,FUN_00006796,0x70AC,getFromGPIO?,ref
0x69E2,FUN_000069e2,0x2054,setSR_PARAM,ref
0x69E2,FUN_000069e2,0x2064,loadStatusRegister_ADDR,ref
0x6A4C,FUN_00006a4c,0x6B94,FUN_00006b94,bsr
0x6A4C,FUN_00006a4c,0x6C4C,FUN_00006c4c,bsr
0x6A4C,FUN_00006a4c,0x6CDC,readADCs_coolantTempInHere??,bsr
0x6A90,FUN_00006a90,0x3920,getSR,ref
0x6A90,FUN_00006a90,0x3934,setSR,ref
0x6A90,FUN_00006a90,0x6D7C,FUN_00006d7c,bsr
0x6A90,FUN_00006a90,0x6DE2,FUN_00006de2,bsr
0x6B60,FUN_00006b60,0xB0A6,FUN_0000b0a6,ref
0x6B60,FUN_00006b60,0xB1DA,FUN_0000b1da,ref
0x6FB0,readADCResult,0x3920,getSR,ref
0x6FB0,readADCResult,0x3934,setSR,ref
0x7070,FUN_00007070,0x4BBC,setRegister_REG_BIT_VAL,ref
0x7088,FUN_00007088,0x2054,setSR_PARAM,ref
0x7088,FUN_00007088,0x2064,loadStatusRegister_ADDR,ref
0x7088,FUN_00007088,0x4BBC,setRegister_REG_BIT_VAL,ref
0x70AC,getFromGPIO?,0x3920,getSR,ref
0x70AC,getFromGPIO?,0x3934,setSR,ref
0x70AC,getFromGPIO?,0x4BBC,setRegister_REG_BIT_VAL,ref
0x70AC,getFromGPIO?,0x71EA,FUN_000071ea,bsr
0x7188,FUN_00007188,0x3920,getSR,ref
0x7188,FUN_00007188,0x3934,setSR,ref
0x7188,FUN_00007188,0x4BBC,setRegister_REG_BIT_VAL,ref
0x7188,FUN_00007188,0x71EA,FUN_000071ea,bsr
0x71EA,FUN_000071ea,0x4BBC,setRegister_REG_BIT_VAL,ref
0x71EA,FUN_000071ea,0x4C14,FUN_00004c14,ref
0x7298,readIATSensor,0x2068,2DLookup,ref
0x7298,readIATSensor,0x24C0,fixedPointToFloat_16bit_MULT_OFF_SIG,ref
0x7298,readIATSensor,0x2510,fixedPointScaling?,ref
0x7338,readECMVoltage??,0x2510,fixedPointScaling?,ref
0x73A0,readCoolantTempSensor,0x2068,2DLookup,ref
