def_file,rom_code,addr,end_addr,name,units,storage,size
60E0E500.xml,60E0E500,0x6cf6c,0x6cf6c,Barometric Pressure Sensor Max ADC Count,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6cf6e,0x6cf6e,Barometric Pressure Sensor Min ADC Count,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6cfa4,0x6cfa4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6cfe4,0x6cfe4,Table 2D - 0_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6cff4,0x6cff4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d034,0x6d034,Table 2D - 1_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d044,0x6d044,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d084,0x6d084,Table 2D - 2_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d0ec,0x6d0ec,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d114,0x6d114,Table 2D - 3_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d120,0x6d120,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d138,0x6d138,Table 2D - 4_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d140,0x6d140,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d158,0x6d158,Table 2D - 288 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d160,0x6d160,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d178,0x6d178,Table 2D - 289 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d180,0x6d180,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d198,0x6d198,Table 2D - 290 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d1a0,0x6d1a0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d1e0,0x6d1e0,Idle Related,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d200,0x6d200,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d218,0x6d218,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d230,0x6d230,Table 3D - 103_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d254,0x6d254,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d294,0x6d294,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d2ac,0x6d2ac,Table 3D - 0_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d30c,0x6d30c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d34c,0x6d34c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d364,0x6d364,Table 3D - 1_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d3c4,0x6d3c4,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d404,0x6d404,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d41c,0x6d41c,Table 3D - 2_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d47c,0x6d47c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d4bc,0x6d4bc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d4d4,0x6d4d4,Table 3D - 3_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d53c,0x6d53c,Cold Rev Limit Threshold,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d544,0x6d544,Cold Rev Limit,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d54c,0x6d54c,Rev Limit,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d584,0x6d584,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d59c,0x6d59c,Ignition Maybe Idle Base,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d5a4,0x6d5a4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d5c8,0x6d5c8,Ignition Temp Correction?,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d5d4,0x6d5d4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d5ec,0x6d5ec,Ignition 2,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d5f4,0x6d5f4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d618,0x6d618,Ignition Leading 0,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d624,0x6d624,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d64c,0x6d64c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d668,0x6d668,Ignition Timing Lead,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d6b0,0x6d6b0,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d700,0x6d700,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d748,0x6d748,Ignition Leading 1,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d8b0,0x6d8b0,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d900,0x6d900,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6d948,0x6d948,Ignition Leading Base - Safe Mode,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dab0,0x6dab0,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6db00,0x6db00,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6db48,0x6db48,Ignition Leading Base,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dcb0,0x6dcb0,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dcd8,0x6dcd8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dcf4,0x6dcf4,Ignition Leading 4,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dd3c,0x6dd3c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dd8c,0x6dd8c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ddd4,0x6ddd4,Ignition,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6df3c,0x6df3c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6df8c,0x6df8c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6dfd4,0x6dfd4,Ignition 0 - Safe Mode,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e13c,0x6e13c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e18c,0x6e18c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e1d4,0x6e1d4,Ignition 1,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e33c,0x6e33c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e34c,0x6e34c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e358,0x6e358,Ignition Leading 5,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e388,0x6e388,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e398,0x6e398,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e3a4,0x6e3a4,Ignition Minimum Maybe,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e458,0x6e458,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e464,0x6e464,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e474,0x6e474,Table 3D - 106_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e4a4,0x6e4a4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e4bc,0x6e4bc,Table 2D - 10_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e4c8,0x6e4c8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e4e0,0x6e4e0,Table 2D - 11_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e4ec,0x6e4ec,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e504,0x6e504,Table 2D - 12_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e510,0x6e510,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e528,0x6e528,Table 2D - 13_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e534,0x6e534,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e54c,0x6e54c,Table 2D - 14_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e558,0x6e558,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e570,0x6e570,Table 2D - 15_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e57c,0x6e57c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e5bc,0x6e5bc,Table 2D - 16_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e6d4,0x6e6d4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e6f0,0x6e6f0,Table 2D - 17_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e6f8,0x6e6f8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e714,0x6e714,Table 2D - 18_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e71c,0x6e71c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e738,0x6e738,Table 2D - 19_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e740,0x6e740,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e75c,0x6e75c,Table 2D - 20_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e764,0x6e764,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e780,0x6e780,Table 2D - 21_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e788,0x6e788,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e7a4,0x6e7a4,Table 2D - 22_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e7ac,0x6e7ac,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e7f8,0x6e7f8,Table 2D - 23_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e820,0x6e820,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e84c,0x6e84c,Table 2D - 24_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e864,0x6e864,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e880,0x6e880,Idle Target,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e890,0x6e890,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e8c0,0x6e8c0,Idle Target 0,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e8d8,0x6e8d8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e908,0x6e908,Idle Target 1,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e920,0x6e920,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e950,0x6e950,Idle Target 2,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e968,0x6e968,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e998,0x6e998,Idle Target 3,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e9b0,0x6e9b0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e9cc,0x6e9cc,Idle Target 4,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e9dc,0x6e9dc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6e9f8,0x6e9f8,Idle Target 5,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea08,0x6ea08,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea24,0x6ea24,Idle Target 6,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea34,0x6ea34,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea50,0x6ea50,Idle Target 7,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea60,0x6ea60,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea7c,0x6ea7c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ea88,0x6ea88,Table 3D - 12_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ead4,0x6ead4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eaf8,0x6eaf8,Table 2D - 34_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb04,0x6eb04,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb28,0x6eb28,Table 2D - 35_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb34,0x6eb34,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb58,0x6eb58,Table 2D - 36_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb64,0x6eb64,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb88,0x6eb88,Table 2D - 37_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eb94,0x6eb94,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eba8,0x6eba8,Table 2D - 38_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ebb0,0x6ebb0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ebc8,0x6ebc8,Table 2D - 39_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ebd0,0x6ebd0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec08,0x6ec08,Table 2D - 40_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec34,0x6ec34,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec44,0x6ec44,Table 2D - 41_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec4c,0x6ec4c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec70,0x6ec70,Table 2D - 42_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ec84,0x6ec84,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eca8,0x6eca8,Table 2D - 43_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ecbc,0x6ecbc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ece0,0x6ece0,Table 2D - 44_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ecf4,0x6ecf4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed08,0x6ed08,Table 2D - 45_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed18,0x6ed18,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed3c,0x6ed3c,Table 2D - 46_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed48,0x6ed48,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed6c,0x6ed6c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ed78,0x6ed78,Table 3D - 13_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eda4,0x6eda4,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6edd4,0x6edd4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6edf4,0x6edf4,Table 3D - 14_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ee54,0x6ee54,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eea4,0x6eea4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6eeec,0x6eeec,Ignition Trailing B,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f054,0x6f054,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f0a4,0x6f0a4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f0ec,0x6f0ec,Ignition Trailing A,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f254,0x6f254,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f2a4,0x6f2a4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f2ec,0x6f2ec,Ignition Min Split,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f454,0x6f454,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f4a0,0x6f4a0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f4cc,0x6f4cc,Ignition 3,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f75c,0x6f75c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f78c,0x6f78c,Ignition 4,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f798,0x6f798,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f79c,0x6f79c,Ignition 5,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7a0,0x6f7a0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7d0,0x6f7d0,Ignition 6,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7dc,0x6f7dc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7e0,0x6f7e0,Ignition 7,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7e4,0x6f7e4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7e8,0x6f7e8,Ignition 8,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7ec,0x6f7ec,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7f0,0x6f7f0,Ignition 9,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7f4,0x6f7f4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7f8,0x6f7f8,Ignition 10,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f7fc,0x6f7fc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f800,0x6f800,Ignition 11,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f804,0x6f804,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f808,0x6f808,Ignition 12,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f80c,0x6f80c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f810,0x6f810,Ignition 13,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f814,0x6f814,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f818,0x6f818,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f81c,0x6f81c,Ignition 14,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f820,0x6f820,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f824,0x6f824,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f828,0x6f828,Ignition 15,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f82c,0x6f82c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f830,0x6f830,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f834,0x6f834,Ignition 16,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f838,0x6f838,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f83c,0x6f83c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f840,0x6f840,Ignition 17,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f848,0x6f848,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f878,0x6f878,Table 2D - 57_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f8ec,0x6f8ec,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6f96c,0x6f96c,CLT Sensor Scaling,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fa9c,0x6fa9c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fab0,0x6fab0,Table 2D - 58_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fab8,0x6fab8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6facc,0x6facc,Table 2D - 292 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fae0,0x6fae0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6faf4,0x6faf4,Table 2D - 293 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fb18,0x6fb18,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fbd8,0x6fbd8,MAF Scaling,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fcd8,0x6fcd8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fcf8,0x6fcf8,Table 2D - 295 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd00,0x6fd00,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd20,0x6fd20,Table 2D - 296 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd28,0x6fd28,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd38,0x6fd38,Injector Barometric Pressure Compensation,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd48,0x6fd48,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fd74,0x6fd74,Lambda Sensor Scaling,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fda0,0x6fda0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fde0,0x6fde0,Table 2D - 299 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fe20,0x6fe20,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fe60,0x6fe60,Table 2D - 300 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6feb8,0x6feb8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6fee4,0x6fee4,Table 2D - 59_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ffa8,0x6ffa8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x6ffe8,0x6ffe8,IAT Sensor Scaling,,addr(bare-hex),
60E0E500.xml,60E0E500,0x7005c,0x7005c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70084,0x70084,Table 2D - 60_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70090,0x70090,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x700b0,0x700b0,Table 2D - 61_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x700b8,0x700b8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x700e0,0x700e0,Table 2D - 62_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x700ec,0x700ec,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70110,0x70110,Table 2D - 63_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x701f0,0x701f0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70230,0x70230,Table 2D - 64_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70240,0x70240,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70264,0x70264,Table 2D - 65_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70270,0x70270,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x7027c,0x7027c,Table 2D - 66_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70280,0x70280,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702a4,0x702a4,Table 2D - 67_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702b0,0x702b0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702cc,0x702cc,Table 2D - 302 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702d4,0x702d4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702f0,0x702f0,Table 2D - 303 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x702f8,0x702f8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70334,0x70334,Table 2D - 68_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70344,0x70344,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70380,0x70380,Table 2D - 304 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x703a0,0x703a0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x703bc,0x703bc,Table 2D - 69_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x703cc,0x703cc,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x703e4,0x703e4,Table 2D - 305 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x703f0,0x703f0,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70414,0x70414,Table 2D - 306 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70428,0x70428,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70468,0x70468,Table 2D - 307 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70488,0x70488,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70504,0x70504,Table 2D - 308 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70580,0x70580,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x705fc,0x705fc,Table 2D - 309 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70678,0x70678,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x706f4,0x706f4,Table 2D - 310 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70770,0x70770,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x707ec,0x707ec,Table 2D - 311 Check DataType,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70868,0x70868,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70888,0x70888,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x708a8,0x708a8,Table 3D - 22_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x708e8,0x708e8,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70918,0x70918,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70924,0x70924,Table 3D - 23_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70948,0x70948,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x7097c,0x7097c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70998,0x70998,Table 3D - 24_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70a50,0x70a50,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70a84,0x70a84,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70aa0,0x70aa0,Table 3D - 25_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70b58,0x70b58,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70b78,0x70b78,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70b9c,0x70b9c,Table 3D - 26_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70c2c,0x70c2c,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70c4c,0x70c4c,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70c70,0x70c70,Table 3D - 27_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70d00,0x70d00,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70d20,0x70d20,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70d44,0x70d44,Table 3D - 28_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70dd4,0x70dd4,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70e04,0x70e04,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70e44,0x70e44,Table 3D - 29_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70fc4,0x70fc4,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x70ff4,0x70ff4,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x71034,0x71034,Table 3D - 30_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x711b4,0x711b4,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x711e8,0x711e8,Y,,addr(bare-hex),
60E0E500.xml,60E0E500,0x71204,0x71204,Table 3D - 31_,,addr(bare-hex),
60E0E500.xml,60E0E500,0x712bc,0x712bc,X,,addr(bare-hex),
60E0E500.xml,60E0E500,0x712f0,0x712f0,Y,,addr(bare-hex),
